Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
P07202	hsa:7173	1.11.1.8,3.6.1.52		AF439430,AF533528,AF533529,AF533530,AF533531,AY136822,J02969,J02970,M17755,M25702,M25703,M25704,M25705,M25706,M25707,M25708,M25709,M25710,M25711,M25712,M25713,M25714,M25715,M55702,X17358,Y00406		ENST00000329066.9,ENST00000345913.8,ENST00000346956.7,ENST00000382198.5,ENST00000382201.7	ENSP00000263886.6,ENSP00000318820.7,ENSP00000329869.4,ENSP00000371633.1,ENSP00000371636.3	ENSG00000115705.22	7173			HGNC:12015	12015		IPR000152,IPR000436,IPR000742,IPR001881,IPR010255,IPR018097,IPR019791,IPR029589,IPR035976,IPR037120,IPR049883	hsa:7173		PF00084,PF03098,PF07645	R-HSA-209968	NP_000538.3,NP_001193673.1,NP_001193674.1,NP_783650.1,NP_783652.1,NP_783653.1,XP_011508683.1							
P07203	hsa:2876	1.11.1.9		AC121247,AY327818,BC000742,M21304,M83094,X13709,X13710,Y00433,Y00483		ENST00000419349.3,ENST00000419783.3,ENST00000703797.1,ENST00000704375.1	ENSP00000391316.1,ENSP00000407375.1,ENSP00000515482.1,ENSP00000515880.1	ENSG00000233276.9	2876			HGNC:4553	4553		IPR000889,IPR029759,IPR029760,IPR036249	hsa:2876		PF00255	R-HSA-2142688,R-HSA-2142712,R-HSA-2142770,R-HSA-3299685	NP_000572.2,NP_958799.1							
P07204	hsa:7056		CPX-6223	AF495471,AL049651,BC035602,BC053357,D00210,J02973,M16552,X05495		ENST00000377103.3	ENSP00000366307.2	ENSG00000178726.7	7056			HGNC:11784	11784		IPR000152,IPR000742,IPR001304,IPR001881,IPR009030,IPR015149,IPR016186,IPR016187,IPR018097,IPR026823,IPR049883,IPR052126	hsa:7056		PF00059,PF07645,PF09064,PF12662,PF14670,PF25444	R-HSA-140875,R-HSA-202733	NP_000352.1							
P07205	hsa:5232	2.7.2.3		AK312770,AL121974,BC038843,X05246		ENST00000304801.6	ENSP00000305995.3	ENSG00000170950.6	5232			HGNC:8898	8898		IPR001576,IPR015824,IPR015911,IPR036043	hsa:5232		PF00162	R-HSA-70171,R-HSA-70263	NP_620061.2							
P07225	hsa:5627			AH002948,AK292994,AY308744,BC015801,CH471052,M15036,M57840,M57841,M57842,M57844,M57845,M57846,M57847,M57848,M57849,M57850,M57851,M57852,M57853,Y00692		ENST00000348974.5,ENST00000394236.9	ENSP00000330021.7,ENSP00000377783.3	ENSG00000184500.16	5627			HGNC:9456	9456		IPR000152,IPR000294,IPR000742,IPR001791,IPR001881,IPR009030,IPR013032,IPR013320,IPR017857,IPR018097,IPR035972,IPR049883,IPR051145	hsa:5627		PF00054,PF00594,PF02210,PF07645,PF12661,PF14670	R-HSA-114608,R-HSA-140837,R-HSA-140875,R-HSA-159740,R-HSA-159763,R-HSA-159782,R-HSA-202733,R-HSA-977606	NP_000304.2,NP_001301006.1							
P07237	hsa:5034	5.3.4.1		AK315631,BC010859,BC029617,BC071892,CH471099,J02783,M22803,M22804,M22805,M22806,S37207,X05130,X07077		ENST00000331483.9	ENSP00000327801.4	ENSG00000185624.16	5034			HGNC:8548	8548		IPR005788,IPR005792,IPR013766,IPR017937,IPR036249	hsa:5034		PF00085,PF13848	R-HSA-1650814,R-HSA-264876,R-HSA-3299685,R-HSA-381426,R-HSA-5358346,R-HSA-8866423,R-HSA-8957275,R-HSA-8963888,R-HSA-8964041,R-HSA-9020591,R-HSA-9020933	NP_000909.2							
P07288	hsa:354	3.4.21.77		AC011523,AF243527,AJ512346,BC005307,BC050595,BC056665,BF679511,BQ932072,BT019862,CH471135,M21896,M24543,M26663,M27274,S75755,U17040,X05332,X07730,X13940,X13941,X13942,X13943,X13944,X14810		ENST00000326003.7,ENST00000360617.7,ENST00000593997.5,ENST00000595952.5	ENSP00000314151.1,ENSP00000353829.2,ENSP00000471155.1,ENSP00000472907.1	ENSG00000142515.16	354			HGNC:6364	6364		IPR001254,IPR001314,IPR009003,IPR018114,IPR033116,IPR043504	hsa:354		PF00089	R-HSA-381426,R-HSA-5625886	NP_001025218.1,NP_001025219.1,NP_001639.1							
P07305	hsa:3005			AK299209,AK312583,BC000145,BC029046,CH471095,CR456502,CR542220,X03473,Z97630		ENST00000340857.4	ENSP00000344504.2	ENSG00000189060.6	3005			HGNC:4714	4714		IPR005818,IPR005819,IPR036388,IPR036390	hsa:3005		PF00538	R-HSA-140342,R-HSA-2559584	NP_005309.1							
P07306	hsa:432			AB070933,AC120057,BC032130,FJ410292,M10058		ENST00000269299.8,ENST00000574388.5,ENST00000619926.4	ENSP00000269299.3,ENSP00000459169.1,ENSP00000481182.1	ENSG00000141505.12	432			HGNC:742	742		IPR001304,IPR016186,IPR016187,IPR018378,IPR033989,IPR050111	hsa:432		PF00059,PF03954	R-HSA-446203	NP_001184145.1,NP_001662.1,XP_011522163.1,XP_054172134.1							
P07307	hsa:433			AC120057,BC017251,CH471108,M11025,U97197,X55283		ENST00000254850.11,ENST00000355035.9,ENST00000446679.6	ENSP00000254850.7,ENSP00000347140.5,ENSP00000405844.2	ENSG00000161944.17	433			HGNC:743	743		IPR001304,IPR016186,IPR016187,IPR018378,IPR033989,IPR050111	hsa:433		PF00059,PF03954	R-HSA-446203	NP_001172.1,NP_001188281.1,NP_550434.1,NP_550435.1,NP_550436.1,XP_005256705.1,XP_006721589.1,XP_016880140.1,XP_016880141.1,XP_016880142.1,XP_047292047.1,XP_054172143.1,XP_054172144.1,XP_054172145.1							
P07315	hsa:1420			AC093698,BC074954,BC074955,CH471063,K03003,K03004,M11972,M11973,M19364,U66582		ENST00000282141.4,ENST00000646204.2	ENSP00000282141.3,ENSP00000496418.1	ENSG00000163254.5,ENSG00000285011.2	1420			HGNC:2410	2410		IPR001064,IPR011024,IPR050252	hsa:1420		PF00030		NP_066269.1,XP_011508964.1,XP_054188132.1,XP_054196615.1							
P07320	hsa:1421			AC093698,BC117338,BC117340,K03005,K03006,U66583		ENST00000264376.5,ENST00000644920.2	ENSP00000264376.4,ENSP00000496652.1	ENSG00000118231.5,ENSG00000285434.2	1421			HGNC:2411	2411		IPR001064,IPR011024,IPR050252	hsa:1421		PF00030		NP_008822.2							
P07327	hsa:124			AK290558,AY948115,BC074738,BC117442,BC126306,BT019812,CH471057,M12271,M12963,M37066		ENST00000209668.3	ENSP00000209668.2	ENSG00000187758.8	124			HGNC:249	249		IPR002328,IPR011032,IPR013149,IPR013154,IPR020843,IPR036291	hsa:124		PF00107,PF08240	R-HSA-2161541,R-HSA-5365859,R-HSA-71384	NP_000658.1							
P07332	hsa:2242	2.7.10.2		AC124248,AK300595,AK312545,AY513654,AY513656,AY513657,BC035357,CH471101,X06292,X52192		ENST00000328850.8,ENST00000394300.7,ENST00000414248.6,ENST00000444422.2	ENSP00000331504.3,ENSP00000377837.3,ENSP00000400868.2,ENSP00000414629.2	ENSG00000182511.12	2242			HGNC:3657	3657		IPR000719,IPR000980,IPR001060,IPR001245,IPR008266,IPR011009,IPR016250,IPR017441,IPR020635,IPR027267,IPR031160,IPR035849,IPR036860,IPR050198	hsa:2242		PF00017,PF00611,PF07714	R-HSA-1433557,R-HSA-399954,R-HSA-399955,R-HSA-399956	NP_001137255.1,NP_001137256.1,NP_001137257.1,NP_001996.1,XP_005254937.1,XP_005254939.1,XP_016877494.1,XP_016877495.1,XP_016877496.1,XP_016877497.1,XP_016877498.1,XP_016877499.1,XP_047288189.1,XP_047288190.1,XP_047288191.1,XP_047288193.1,XP_054233470.1,XP_054233471.1,XP_054233472.1,XP_054233473.1,XP_054233474.1,XP_054233475.1,XP_054233476.1,XP_054233477.1,XP_054233478.1,XP_054233479.1,XP_054233480.1,XP_054233482.1							
P07333	hsa:1436	2.7.10.1	CPX-10333,CPX-25717	AC011382,BC047521,CH471062,EU826593,M11067,M14002,M14193,M25786,U63963,U78096,X03663		ENST00000286301.7,ENST00000543093.1,ENST00000675795.1	ENSP00000286301.3,ENSP00000445282.1,ENSP00000501699.1	ENSG00000182578.14	1436			HGNC:2433	2433		IPR000719,IPR001245,IPR001824,IPR003598,IPR003599,IPR007110,IPR008266,IPR011009,IPR013151,IPR013783,IPR017441,IPR020635,IPR030658,IPR036179,IPR050122	hsa:1436		PF00047,PF07714,PF25305	R-HSA-449836,R-HSA-8853884,R-HSA-9680350	NP_001275634.1,NP_001336665.1,NP_001362249.1,NP_005202.2							
P07339	hsa:1509	3.4.23.5		BC016320,BT006910,BT020155,CR456947,L12980,M11233,M63134,M63135,M63136,M63137,M63138,S52557,S74689,X05344		ENST00000236671.7	ENSP00000236671.2	ENSG00000117984.15	1509			HGNC:2529	2529		IPR001461,IPR001969,IPR012848,IPR021109,IPR033121,IPR033144	hsa:1509		PF00026,PF07966	R-HSA-1442490,R-HSA-2022377,R-HSA-2132295,R-HSA-6798695,R-HSA-77387,R-HSA-9018519	NP_001900.1							
P07355	hsa:302		CPX-130,CPX-850,CPX-853,CPX-856	AC087385,BC001388,BC009564,BC015834,BC016774,BC021114,BC023990,BC052558,BC052567,BC066955,BC068065,BC093056,BT007432,BX640598,D00017		ENST00000332680.8,ENST00000396024.7,ENST00000421017.6,ENST00000451270.7,ENST00000557906.6,ENST00000558558.6,ENST00000559818.6,ENST00000559956.6,ENST00000560468.6,ENST00000677968.1,ENST00000678061.1,ENST00000678450.1,ENST00000678870.1,ENST00000679109.1	ENSP00000346032.3,ENSP00000379342.3,ENSP00000387545.3,ENSP00000411352.2,ENSP00000452858.2,ENSP00000452895.2,ENSP00000452981.2,ENSP00000453694.2,ENSP00000453859.2,ENSP00000503447.1,ENSP00000503757.1,ENSP00000503855.1,ENSP00000504035.1,ENSP00000504164.1	ENSG00000182718.18	302			HGNC:537	537		IPR001464,IPR002389,IPR018252,IPR018502,IPR037104	hsa:302		PF00191	R-HSA-445355,R-HSA-6798695,R-HSA-75205,R-HSA-8950505,R-HSA-9860927	NP_001002857.1,NP_001002858.1,NP_001129487.1,NP_004030.1,XP_016877579.1,XP_016877580.1							
P07357	hsa:731		CPX-6159	AL121998,BC132911,BC132913,M16974,U07996,U07997,U07998,U07999,U08000,U08001,U08002,U08003,U08004,U08005,U08006		ENST00000361249.4	ENSP00000354458.3	ENSG00000157131.12	731			HGNC:1352	1352		IPR000884,IPR001862,IPR002172,IPR009030,IPR020863,IPR020864,IPR023415,IPR036055,IPR036383,IPR048831	hsa:731		PF00057,PF00090,PF01823,PF21195	R-HSA-166665,R-HSA-977606	NP_000553.1							
P07358	hsa:732		CPX-6159	AK313382,AL121998,BC130575,CH471059,M16973,X04393		ENST00000371237.9,ENST00000696164.1	ENSP00000360281.4,ENSP00000512454.1	ENSG00000021852.14	732			HGNC:1353	1353		IPR000884,IPR001862,IPR002172,IPR020863,IPR020864,IPR023415,IPR036055,IPR036383,IPR048831	hsa:732		PF00057,PF00090,PF01823,PF21195	R-HSA-166665,R-HSA-977606	NP_000057.3,XP_016857724.1							
P07359	hsa:2811		CPX-114,CPX-117	AB038516,AB086948,AC233723,AF395009,BC027955,D85894,J02940,L39103,M22403,S34436,S34439		ENST00000329125.6	ENSP00000329380.5	ENSG00000185245.9	2811			HGNC:4439	4439		IPR000372,IPR000483,IPR001611,IPR003591,IPR032675	hsa:2811		PF01462,PF13855	R-HSA-140837,R-HSA-430116,R-HSA-75892,R-HSA-76009,R-HSA-8936459,R-HSA-9673221,R-HSA-9845620,R-HSA-9846298	NP_000164.5							
P07360	hsa:733		CPX-6159	AL807752,BC113624,BC113626,CH471090,M17263,M17999,U08198,X06465		ENST00000371634.7	ENSP00000360697.3	ENSG00000176919.13	733			HGNC:1354	1354		IPR000566,IPR002968,IPR012674,IPR022272,IPR043245	hsa:733		PF00061	R-HSA-166665,R-HSA-977606	NP_000597.2							
P07384	hsa:823	3.4.22.52,3.4.22.53	CPX-4302	AY550975,AY796340,BC008751,BC017200,BC075862,X04366		ENST00000279247.11,ENST00000524773.5,ENST00000527323.5,ENST00000533129.5,ENST00000533820.5	ENSP00000279247.7,ENSP00000431686.1,ENSP00000431984.1,ENSP00000434176.1,ENSP00000435272.1	ENSG00000014216.16	823			HGNC:1476	1476		IPR000169,IPR001300,IPR002048,IPR011992,IPR018247,IPR022682,IPR022683,IPR022684,IPR033883,IPR036213,IPR038765	hsa:823		PF00648,PF01067,PF13833	R-HSA-1474228,R-HSA-6798695,R-HSA-6809371,R-HSA-8862803	NP_001185797.1,NP_001185798.1,NP_005177.2,XP_006718761.1,XP_011543594.1							
P07437	hsa:203068			AB062393,AB088100,AF070561,AF070593,AF070600,AF141349,BA000025,BC001938,BC002347,BC005838,BC007605,BC013374,BC019924,BC020946,BC021909,BC070326,J00314		ENST00000327892.13,ENST00000383564.8,ENST00000419792.6,ENST00000421473.6,ENST00000422650.6,ENST00000422674.6,ENST00000432462.6,ENST00000436628.6	ENSP00000339001.7,ENSP00000373058.4,ENSP00000399155.2,ENSP00000400663.2,ENSP00000401317.2,ENSP00000406811.2,ENSP00000410071.2,ENSP00000410829.2	ENSG00000183311.16,ENSG00000196230.14,ENSG00000224156.10,ENSG00000227739.10,ENSG00000229684.10,ENSG00000232421.10,ENSG00000232575.10,ENSG00000235067.10	203068			HGNC:20778	20778		IPR000217,IPR002453,IPR003008,IPR008280,IPR013838,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103	hsa:203068		PF00091,PF03953	R-HSA-2565942,R-HSA-380259,R-HSA-380270,R-HSA-380284,R-HSA-380320,R-HSA-5620912,R-HSA-6798695,R-HSA-8854518,R-HSA-9679191	NP_001280141.1,NP_001280142.1,NP_001280143.1,NP_001280144.1,NP_001280145.1,NP_821133.1							
P07438	hsa:4490			AF349000,AF350250,AY168638,BC069421,BC137478,BC137479,M13484,M13485		ENST00000334346.3	ENSP00000334998.2	ENSG00000169688.11	4490			HGNC:7394	7394		IPR000006,IPR017854,IPR018064,IPR023587	hsa:4490		PF00131	R-HSA-5661231	NP_005938.1							
P07451	hsa:761	4.2.1.1		AJ006473,AK096880,AK313254,BC004897,CH471068,M29452,M29458		ENST00000285381.3	ENSP00000285381.2	ENSG00000164879.7	761			HGNC:1374	1374		IPR001148,IPR018338,IPR023561,IPR036398	hsa:761		PF00194	R-HSA-1475029	NP_005172.1							
P07476	hsa:3713			AL162596,BC046391,M13903		ENST00000368764.4	ENSP00000357753.3	ENSG00000163207.7	3713			HGNC:6187	6187		IPR000354,IPR019571,IPR019743	hsa:3713		PF00904,PF10583	R-HSA-6809371,R-HSA-9725554	NP_005538.2							
P07477	hsa:5644			AC231380,AF314534,AF315309,AF315310,AF315311,AK312199,BC128226,CH236959,CH471198,L36092,M22612,U70137		ENST00000311737.12,ENST00000616256.4	ENSP00000308720.7,ENSP00000479217.1	ENSG00000204983.15,ENSG00000274247.4	5644			HGNC:9475	9475		IPR001254,IPR001314,IPR009003,IPR018114,IPR033116,IPR043504,IPR050127	hsa:5644		PF00089	R-HSA-1592389,R-HSA-9758881,R-HSA-9925561	NP_002760.1							
P07478	hsa:5645			M27602		ENST00000539842.6,ENST00000632112.1	ENSP00000487952.1,ENSP00000488338.1	ENSG00000275896.7,ENSG00000282049.1	5645			HGNC:9483	9483		IPR001254,IPR001314,IPR009003,IPR018114,IPR033116,IPR043504,IPR050127	hsa:5645		PF00089	R-HSA-1442490,R-HSA-1462054,R-HSA-1592389,R-HSA-6798695,R-HSA-6803157	NP_002761.1							
P07492	hsa:2922			AC067859,BC004488,BT006803,CH471096,K02054,M12511,M12512,M12550		ENST00000256857.7,ENST00000420468.6,ENST00000529320.2	ENSP00000256857.2,ENSP00000389696.2,ENSP00000434101.1	ENSG00000134443.10	2922			HGNC:4605	4605		IPR000874	hsa:2922		PF02044	R-HSA-375276,R-HSA-381771,R-HSA-416476	NP_001012530.1,NP_001012531.1,NP_002082.2							
P07498	hsa:1448			BC010935,M73628,U51899,X66417		ENST00000304954.4,ENST00000689459.1	ENSP00000304822.3,ENSP00000508633.1	ENSG00000171209.4	1448			HGNC:2446	2446		IPR000117	hsa:1448		PF00997	R-HSA-5223345	NP_001381926.1,NP_005203.2,XP_011529922.1,XP_016863250.1							
P07510	hsa:1146		CPX-2179	AC092165,AK125362,BC111802,X01715,X01716,X01717,X01718,X01719,X01720,X01721,X04759		ENST00000389492.3,ENST00000651502.1	ENSP00000374143.3,ENSP00000498757.1	ENSG00000196811.13	1146			HGNC:1967	1967		IPR002394,IPR006029,IPR006201,IPR006202,IPR018000,IPR036719,IPR036734,IPR038050	hsa:1146		PF02931,PF02932	R-HSA-629587	NP_005190.4							
P07550	hsa:154			AF022953,AF022954,AF022955,AF022956,AF169225,AF202305,AF203386,AK223025,AK313151,AY136741,BC012481,BC063486,BC073856,CH471062,DQ094845,EU332834,J02960,M15169,X04827,Y00106		ENST00000305988.6	ENSP00000305372.4	ENSG00000169252.6	154			HGNC:286	286		IPR000276,IPR000332,IPR002233,IPR017452	hsa:154		PF00001	R-HSA-390696,R-HSA-418555,R-HSA-5689880,R-HSA-8856825,R-HSA-8856828	NP_000015.2							
P07585	hsa:1634			AF138300,AF138301,AF138302,AF138303,AF138304,AF491944,AH005442,BC005322,BT019800,L01125,L01126,L01127,L01129,L01130,L01131,M14219		ENST00000052754.10,ENST00000420120.6,ENST00000425043.5,ENST00000441303.6,ENST00000456569.2,ENST00000547568.6,ENST00000552962.5	ENSP00000052754.5,ENSP00000398514.2,ENSP00000399815.2,ENSP00000401021.1,ENSP00000413723.2,ENSP00000447654.1,ENSP00000447674.2	ENSG00000011465.18	1634			HGNC:2705	2705		IPR000372,IPR001611,IPR003591,IPR016352,IPR032675,IPR050333	hsa:1634		PF01462,PF13855	R-HSA-1474228,R-HSA-1971475,R-HSA-2022870,R-HSA-2022923,R-HSA-2024101,R-HSA-3000178,R-HSA-3560783,R-HSA-3560801,R-HSA-3595172,R-HSA-3595174,R-HSA-3595177,R-HSA-4420332	NP_001911.1,NP_598010.1,NP_598011.1,NP_598012.1,NP_598013.1,NP_598014.1,XP_005268750.1,XP_006719333.1,XP_016874406.1							
P07602	hsa:5660			AC073370,AL731541,BC001503,BC004275,BC007612,BT006849,CH471083,CR456746,D00422,J03015,J03077,M12710,M32221,M60255,M60257,M60258,M86181,X57107,X57108		ENST00000394936.8	ENSP00000378394.3	ENSG00000197746.15	5660			HGNC:9498	9498		IPR003119,IPR007856,IPR008138,IPR008139,IPR008373,IPR011001,IPR021165,IPR051428	hsa:5660		PF02199,PF03489,PF05184	R-HSA-114608,R-HSA-375276,R-HSA-418594,R-HSA-6798695,R-HSA-9840310	NP_001035930.1,NP_001035931.1,NP_002769.1							
P07686	hsa:3074	3.2.1.52	CPX-502,CPX-686	AC026405,AC093214,AF378118,BC017378,BT009919,M13519,M19735,M23282,M23283,M23284,M23285,M23286,M23287,M23288,M23290,M23291,M23292,M23293,M23294,M34906		ENST00000261416.12	ENSP00000261416.7	ENSG00000049860.14	3074			HGNC:4879	4879		IPR015883,IPR017853,IPR025705,IPR029018,IPR029019	hsa:3074		PF00728,PF14845	R-HSA-2022857,R-HSA-2024101,R-HSA-2160916,R-HSA-3656248,R-HSA-6798695,R-HSA-9840310	NP_000512.2,NP_001278933.1							
P07711	hsa:1514	3.4.22.15,3.4.22.43,3.4.22.B49		AL160279,BC012612,BX537395,CR457053,M20496,X05256,X12451		ENST00000340342.11,ENST00000343150.10,ENST00000676480.1,ENST00000676531.1,ENST00000676769.1,ENST00000676881.1,ENST00000676946.1,ENST00000677019.1,ENST00000677262.1,ENST00000677761.1,ENST00000677821.1,ENST00000677864.1,ENST00000678442.1,ENST00000679149.1,ENST00000679157.1	ENSP00000345344.5,ENSP00000365061.5,ENSP00000502901.1,ENSP00000502968.1,ENSP00000503298.1,ENSP00000503439.1,ENSP00000503470.1,ENSP00000503851.1,ENSP00000503881.1,ENSP00000503897.1,ENSP00000503938.1,ENSP00000504279.1,ENSP00000504313.1,ENSP00000504405.1,ENSP00000504473.1	ENSG00000135047.16	1514			HGNC:2537	2537		IPR000169,IPR000668,IPR013128,IPR013201,IPR025660,IPR025661,IPR038765,IPR039417	hsa:1514		PF00112,PF08246	R-HSA-1236977,R-HSA-1442490,R-HSA-1474228,R-HSA-1679131,R-HSA-2022090,R-HSA-2132295,R-HSA-8939242,R-HSA-9678110,R-HSA-9694614	NP_001244900.1,NP_001244901.1,NP_001369686.1,NP_001369687.1,NP_001903.1,NP_666023.1,XP_005251773.1							
P07737	hsa:5216			AK312168,BC002475,BC006768,BC013439,BC015164,BC057828,BT007001,CH471108,CR407670,GU727630,J03191		ENST00000225655.6	ENSP00000225655.5	ENSG00000108518.8	5216			HGNC:8881	8881		IPR005454,IPR005455,IPR027310,IPR036140,IPR048278	hsa:5216		PF00235	R-HSA-114608,R-HSA-376176,R-HSA-4086400,R-HSA-5663220	NP_005013.1							
P07738	hsa:669	5.4.2.4		AK315439,BC017050,CH236950,CH471070,M23067,M23068,X04327		ENST00000344924.8,ENST00000393132.2,ENST00000418040.5	ENSP00000342032.3,ENSP00000376840.2,ENSP00000399838.1	ENSG00000172331.12	669			HGNC:1093	1093		IPR001345,IPR005952,IPR013078,IPR029033	hsa:669		PF00300	R-HSA-70171	NP_001280014.1,NP_001715.1,NP_954655.1,XP_011514829.1,XP_047276717.1,XP_054214843.1,XP_054214844.1							
P07741	hsa:353			AC092384,AY306126,BC107151,BM550173,CH471184,CR749423,M16446,Y00486		ENST00000378364.8,ENST00000426324.6	ENSP00000367615.3,ENSP00000397007.2	ENSG00000198931.11	353			HGNC:626	626		IPR000836,IPR005764,IPR029057,IPR050054	hsa:353		PF00156	R-HSA-6798695,R-HSA-74217,R-HSA-9734195	NP_000476.1,NP_001025189.1							
P07766	hsa:916		CPX-6482,CPX-6581,CPX-6582,CPX-6603	AK292612,BC049847,CH471065,L34846,M23317,M23318,M23319,M23320,M23321,M23322,M23323,X03884		ENST00000361763.9	ENSP00000354566.4	ENSG00000198851.10	916			HGNC:1674	1674		IPR003110,IPR003598,IPR013783,IPR015484,IPR036179	hsa:916		PF02189,PF16681	R-HSA-198933,R-HSA-202424,R-HSA-202427,R-HSA-202430,R-HSA-202433,R-HSA-389948	NP_000724.1							
P07814	hsa:2058	6.1.1.15,6.1.1.17	CPX-2469,CPX-2476	AC103590,AY493416,BC015494,BC034797,BC046156,BC058921,BC126275,BC136465,CR933648,X07466,X54326		ENST00000366923.8	ENSP00000355890.3	ENSG00000136628.18	2058			HGNC:3418	3418		IPR000738,IPR000924,IPR001412,IPR002314,IPR004154,IPR004499,IPR004526,IPR006195,IPR009068,IPR011035,IPR014729,IPR016061,IPR017449,IPR020056,IPR020058,IPR020059,IPR033721,IPR036282,IPR036621,IPR045864,IPR049437,IPR053836	hsa:2058		PF00458,PF00587,PF00749,PF03129,PF03950,PF09180,PF20974,PF21972	R-HSA-2408522,R-HSA-379716,R-HSA-6782315,R-HSA-9856649	NP_004437.2							
P07858	hsa:1508	3.4.22.1	CPX-98	AK075393,AK092070,BC010240,BC095408,CH471157,L16510,M13230,M14221		ENST00000345125.8,ENST00000353047.11,ENST00000526645.6,ENST00000527215.7,ENST00000527243.6,ENST00000528965.3,ENST00000530296.6,ENST00000530640.7,ENST00000531089.6,ENST00000531502.6,ENST00000532392.3,ENST00000532656.7,ENST00000533455.6,ENST00000534382.6,ENST00000534510.6,ENST00000646105.3,ENST00000646239.2,ENST00000676691.1,ENST00000676755.1,ENST00000676825.1,ENST00000676843.1,ENST00000676952.1,ENST00000677082.1,ENST00000677366.1,ENST00000677415.1,ENST00000677418.1,ENST00000677544.1,ENST00000677650.1,ENST00000677671.1,ENST00000677819.1,ENST00000677873.1,ENST00000678092.1,ENST00000678145.1,ENST00000678242.1,ENST00000678357.1,ENST00000678615.1,ENST00000678929.1,ENST00000679051.1,ENST00000679128.1,ENST00000679140.1,ENST00000710700.1,ENST00000710702.1,ENST00000710703.1,ENST00000710704.1,ENST00000710705.1,ENST00000710713.1,ENST00000710714.1,ENST00000710715.1,ENST00000710716.1,ENST00000710717.1,ENST00000710718.1,ENST00000710719.1,ENST00000710720.1,ENST00000710721.1,ENST00000710722.1,ENST00000710723.1,ENST00000710724.1,ENST00000710725.1,ENST00000710727.1,ENST00000710728.1,ENST00000710729.1,ENST00000710730.1,ENST00000710731.1,ENST00000710732.1,ENST00000710743.1,ENST00000710744.1,ENST00000710745.1,ENST00000710747.1,ENST00000710750.1,ENST00000710751.1,ENST00000710752.1,ENST00000710755.1,ENST00000710759.1,ENST00000710761.1,ENST00000710763.1,ENST00000710764.1	ENSP00000342070.3,ENSP00000345672.5,ENSP00000431143.2,ENSP00000431518.2,ENSP00000432244.1,ENSP00000432408.2,ENSP00000433215.1,ENSP00000433379.3,ENSP00000433929.2,ENSP00000434217.1,ENSP00000434725.2,ENSP00000435074.2,ENSP00000435105.1,ENSP00000435260.2,ENSP00000435886.2,ENSP00000493857.2,ENSP00000494729.2,ENSP00000502963.1,ENSP00000503006.1,ENSP00000503052.1,ENSP00000503078.1,ENSP00000503174.1,ENSP00000503280.1,ENSP00000503300.1,ENSP00000503435.1,ENSP00000503487.1,ENSP00000503513.1,ENSP00000503578.1,ENSP00000503608.1,ENSP00000503652.1,ENSP00000503674.1,ENSP00000503858.1,ENSP00000503909.1,ENSP00000504161.1,ENSP00000504226.1,ENSP00000504336.1,ENSP00000504480.1,ENSP00000504638.1,ENSP00000504659.1,ENSP00000504797.1,ENSP00000518417.1,ENSP00000518418.1,ENSP00000518419.1,ENSP00000518420.1,ENSP00000518421.1,ENSP00000518426.1,ENSP00000518427.1,ENSP00000518428.1,ENSP00000518429.1,ENSP00000518430.1,ENSP00000518431.1,ENSP00000518432.1,ENSP00000518433.1,ENSP00000518434.1,ENSP00000518435.1,ENSP00000518436.1,ENSP00000518437.1,ENSP00000518438.1,ENSP00000518440.1,ENSP00000518441.1,ENSP00000518442.1,ENSP00000518443.1,ENSP00000518444.1,ENSP00000518445.1,ENSP00000518448.1,ENSP00000518449.1,ENSP00000518450.1,ENSP00000518452.1,ENSP00000518455.1,ENSP00000518456.1,ENSP00000518457.1,ENSP00000518460.1,ENSP00000518464.1,ENSP00000518466.1,ENSP00000518468.1,ENSP00000518469.1	ENSG00000164733.23,ENSG00000285132.3	1508			HGNC:2527	2527		IPR000169,IPR000668,IPR012599,IPR013128,IPR025660,IPR025661,IPR038765	hsa:1508		PF00112,PF08127	R-HSA-1442490,R-HSA-1679131,R-HSA-2022090,R-HSA-2132295,R-HSA-6798695	NP_001371643.1,NP_001371652.1,NP_001371653.1,NP_001371654.1,NP_001371655.1,NP_001371656.1,NP_001371657.1,NP_001899.1,NP_680090.1,NP_680091.1,NP_680092.1,NP_680093.1,XP_006716307.1,XP_006716308.1,XP_011542114.1,XP_016868586.1,XP_016868587.1,XP_016868588.1,XP_016868589.1							
