Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
P10041	dme:Dmel_CG3619			AE014297,AY061269,AY437140,AY437141,AY437142,AY437143,AY437144,AY437145,AY437146,AY437147,AY437148,AY437149,AY437150,AY437151,AY437152,AY437153,AY437154,AY437155,AY437156,AY437157,AY437158,AY437159,AY437160,AY437161,AY437162,AY437163,AY437164,AY437165,AY437166,AY437167,AY437168,AY437169,AY437170,AY437171,AY437172,AY437173,AY437174,AY437175,AY437176,AY437177,AY437178,AY437179,AY437180,AY437181,AY437182,AY437183,AY437184,AY437185,AY437186,AY437187,AY437188,AY437189,AY437190,AY437191,AY437192,AY437193,AY437194,AY437195,AY437196,AY437197,AY437198,AY437199,AY437200,AY437201,AY437202,AY437203,AY437204,AY437205,AY437206,AY437207,AY437208,AY437209,AY437210,AY437211,AY437212,AY437213,AY437214,AY437215,AY437216,AY437217,AY437218,AY437219,AY437220,AY437221,AY437222,AY437223,AY437224,AY437225,AY437226,AY437227,AY437228,AY437229,AY437230,AY437231,AY437232,AY437233,AY437234,AY437235,AY438104,AY438105,AY438106,AY438107,AY438108,AY438109,AY438110,AY438111,AY438112,AY438113,AY438114,AY438115,AY438116,AY438117,AY438118,AY438119,AY438120,AY438121,AY438122,AY438123,AY438124,AY438125,AY438126,AY438127,AY438128,AY438129,AY438130,AY438131,AY438132,AY438133,AY438134,AY438135,AY438136,AY438137,AY438138,AY438139,AY438140,AY438141,AY438147,AY438148,AY438149,AY438150,AY438151,AY438152,AY438153,AY438154,AY438155,AY438156,AY438157,AY438158,AY438159,AY438160,AY438161,AY438162,AY438163,AY438164,AY438165,AY438166,AY438167,AY438168,AY438169,AY438170,AY438171,AY438172,AY438173,AY438174,AY438175,AY438176,AY438177,AY438178,AY438179,AY438180,AY438181,AY438182,AY438183,AY438184,AY438185,AY438186,AY438187,AY438188,AY438189,AY438190,AY438191,AY438192,AY438193,AY438194,AY438195,AY438196,AY438197,AY438198,AY438199,AY438200,AY438201,AY438202,BK004004,BT003267,X05140,X06289,Y00222					42313						IPR000152,IPR000742,IPR001774,IPR001881,IPR009030,IPR011651,IPR013032,IPR018097,IPR051022	dme:Dmel_CG3619		PF00008,PF01414,PF07657,PF12661,PF21700	R-DME-2979096	NP_001247193.1,NP_477264.1,NP_732412.1							
P10083	dme:Dmel_CG3796			AE014298,AL023873,BT022154,M17120					30981						IPR011598,IPR015660,IPR036638	dme:Dmel_CG3796		PF00010		NP_476824.1							
P10084	dme:Dmel_CG3827			AE014298,AL024453,BT022151,M17119					30982						IPR011598,IPR015660,IPR036638	dme:Dmel_CG3827		PF00010		NP_476803.1							
P10090	dme:Dmel_CG2759			AB028139,AE014298,AL133506,X02974,X51749,X76202					31271						IPR003439,IPR003593,IPR005284,IPR013525,IPR017871,IPR027417,IPR043926,IPR050352	dme:Dmel_CG2759		PF00005,PF01061,PF19055		NP_476787.1							
P10105	dme:Dmel_CG1264			AE001572,AE014297,AY095089,M13570,X13103,X13104,X13105,X13106					40817						IPR001356,IPR009057,IPR017970,IPR020479,IPR046327	dme:Dmel_CG1264		PF00046		NP_476613.1							
P10180	dme:Dmel_CG11387			AE014298,X07985					44540						IPR001356,IPR003350,IPR009057,IPR010982,IPR017970	dme:Dmel_CG11387		PF00046,PF02376		NP_524764.1							
P10181	dme:Dmel_CG6348			AE014297,BT022142,M23629,X12528					43234						IPR001356,IPR009057,IPR017970,IPR020479,IPR046327	dme:Dmel_CG6348		PF00046		NP_524521.1,NP_733173.1							
P10333	dme:Dmel_CG8982			AE014134,AF052470,AF052471,AF052472,AF052473,AF052474,AF052475,AF052476,AF052477,AF052478,AF052479,AF052480,AF052481,AF053250,AF053251,AF053252,AF053253,AF053254,AF053255,AF053256,AF053257,AF053258,AF053259,AF053260,AF053261,AF053262,AF053263,AF053264,AF053265,AF053266,AF053267,AF053268,AF053269,AF053270,AF053271,AF053272,AF053273,AF053274,AF053275,AF053276,AJ231350,AJ231351,AJ231352,AJ231353,AJ231354,AJ231355,AJ231356,AJ231357,AJ231358,AJ231359,AJ231360,AJ231361,AJ231362,AJ231363,AJ231364,AJ231365,AJ231366,AJ231367,AJ231368,AJ231369,AJ231370,AJ231371,AJ231372,AJ231373,AJ231374,AJ231375,AJ231376,AJ231377,AJ231378,AJ231379,AJ231380,AJ231381,AJ231382,AJ231383,AJ231384,AJ231385,AJ231386,AJ231387,AJ231388,AJ231389,AJ231390,AJ231391,AJ231392,AJ231393,AJ231394,AJ231395,AJ231396,AJ231397,AJ231398,AJ231399,AJ231400,AJ231401,AY344246,AY344247,AY344248,AY344249,AY344250,AY344251,AY344252,AY344253,AY344254,AY344255,AY344256,AY344257,AY344258,AY344259,AY344260,AY344261,AY344262,AY344263,AY344264,BT024423,X70888,X70889,X70890,X70891,X70892,X70893,X70894,X70895,X70896,X70897,Y00219					33817						IPR004315	dme:Dmel_CG8982		PF03082		NP_476644.1							
P10351	dme:Dmel_CG7642			AE014297,AY094689,BT015293,Y00308					41605						IPR000674,IPR001041,IPR002346,IPR002888,IPR005107,IPR006058,IPR008274,IPR012675,IPR014307,IPR016166,IPR016167,IPR016169,IPR016208,IPR022407,IPR036010,IPR036318,IPR036683,IPR036856,IPR036884,IPR037165,IPR046867	dme:Dmel_CG7642		PF00111,PF00941,PF01315,PF01799,PF02738,PF03450,PF20256	R-DME-74259,R-DME-964975,R-DME-9748787	NP_524337.1							
P10383	dme:Dmel_CG12743			AE014298,AY071588,M30825,X13693					31789						IPR002999,IPR003323,IPR038765,IPR049769,IPR049770,IPR050704	dme:Dmel_CG12743		PF02338		NP_001259332.1,NP_001259333.1,NP_511089.2,NP_727271.1,NP_996379.1							
P10552	dme:Dmel_CG2346			AE013599,AY070639,J03232,M32641,M37711,X53301,X76204					36030						IPR002544,IPR051041	dme:Dmel_CG2346		PF01581		NP_523669.2							
P10627	dme:Dmel_CG2956			AE013599,AY075213,AY118454,BT025192,X12506,X14569					37655						IPR011598,IPR015789,IPR036638,IPR050283	dme:Dmel_CG2956		PF00010		NP_001033967.1,NP_001286752.1,NP_523816.2							
P10674	dme:Dmel_CG6588			AE014297,M20545,M32311					42025						IPR000782,IPR036378,IPR050904	dme:Dmel_CG6588		PF02469		NP_732165.1							
P10676	dme:Dmel_CG5125			AE014134,AY119496,J03131,M20230,M20231					34012						IPR000048,IPR000719,IPR001609,IPR008266,IPR011009,IPR020635,IPR027417,IPR036961,IPR052409	dme:Dmel_CG5125		PF00063,PF00069,PF00612		NP_001260189.1,NP_001260190.1,NP_523503.2,NP_723271.1							
P10734	dme:Dmel_CG4717			AE014296,AY118798,X13331					40287						IPR001628,IPR013088,IPR050200	dme:Dmel_CG4717		PF00105	R-DME-1251985,R-DME-1257604,R-DME-3371497,R-DME-383280,R-DME-5625886,R-DME-5689880,R-DME-5689896,R-DME-6811558,R-DME-8931987,R-DME-8939211,R-DME-8940973,R-DME-9009391,R-DME-9018519,R-DME-9841251	NP_524187.1							
P10981	dme:Dmel_CG18290		CPX-2264	AE014297,AY089587,AY113405,BT016152,K00674,X12452					48632						IPR004000,IPR004001,IPR020902,IPR043129	dme:Dmel_CG18290		PF00022	R-DME-445355	NP_001287314.1,NP_477091.1,NP_731812.1							
P10987	dme:Dmel_CG4027		CPX-2346,CPX-2383,CPX-2693,CPX-2746	AE014298,AY089562,K00667,M13587,X06383,X06384,X07627					31521						IPR004000,IPR004001,IPR020902,IPR043129	dme:Dmel_CG4027		PF00022	R-DME-114608,R-DME-190873,R-DME-196025,R-DME-2029482,R-DME-3928662,R-DME-3928665,R-DME-4420097,R-DME-446353,R-DME-5663213,R-DME-5674135,R-DME-5689603,R-DME-5696394,R-DME-8856828,R-DME-9013418,R-DME-9035034	NP_001014725.1,NP_001014726.1,NP_001284915.1,NP_511052.1,NP_727048.1							
P11046	dme:Dmel_CG7123			AE014134,AY095001,BT015222,M19525,M95811					34068						IPR000742,IPR002049,IPR008211,IPR013015,IPR050440,IPR056863	dme:Dmel_CG7123		PF00053,PF00055,PF21199,PF24973	R-DME-373752	NP_476618.1,NP_723319.1							
P11147	dme:Dmel_CG4264			AE014297,AY084193,BT023894,J02569,L01500,M36114					41840						IPR013126,IPR018181,IPR029047,IPR029048,IPR043129	dme:Dmel_CG4264		PF00012	R-DME-3371497,R-DME-3371571,R-DME-6798695,R-DME-72163,R-DME-8856828,R-DME-888590	NP_001262586.1,NP_524356.1,NP_731987.1,NP_731988.1,NP_731989.1,NP_788679.1,NP_788680.1							
P11346	dme:Dmel_CG2845	2.7.10.2		AE014298,AL133503,AY089490,AY135031,AY135032,AY135033,AY135034,AY135035,AY135036,AY135037,AY135038,AY135039,AY135040,AY135041,AY135042,AY135043,AY135044,AY135045,AY135046,AY135047,AY135048,AY135049,AY135050,AY135051,AY135052,M16598,X07181					31221						IPR000719,IPR001245,IPR002219,IPR003116,IPR008271,IPR011009,IPR017441,IPR029071,IPR046349,IPR051681	dme:Dmel_CG2845		PF00130,PF02196,PF07714	R-DME-1295596,R-DME-170968,R-DME-209190,R-DME-209214,R-DME-392517,R-DME-430116,R-DME-432553,R-DME-5621575,R-DME-5673000,R-DME-5674135,R-DME-5674499,R-DME-5675221	NP_001096867.3,NP_525047.1							
P11420	dme:Dmel_CG5102			AE014134,J03148,Y00221					34413						IPR011598,IPR036638,IPR051098	dme:Dmel_CG5102		PF00010	R-DME-525793,R-DME-8939236	NP_001260340.1,NP_001260341.1,NP_477189.1							
P11449	dme:Dmel_CG9048			AE014134,BT025155,BT029419,EF441664,L08788,M18280,M22699					33829						IPR013135	dme:Dmel_CG9048		PF10542		NP_001260115.1,NP_476783.1							
P11536	dme:Dmel_CG32180			AE014296,BT003745,M37083,X15087					39962						IPR000418,IPR036388,IPR036390,IPR046328	dme:Dmel_CG32180		PF00178	R-DME-8939245,R-DME-8939247	NP_001014590.1,NP_730288.1							
P11584	dme:Dmel_CG1560			AE014298,AY113499,J03251					44885						IPR002369,IPR012896,IPR013111,IPR014836,IPR015812,IPR032695,IPR036349,IPR036465	dme:Dmel_CG1560		PF00362,PF07965,PF07974,PF08725,PF23105	R-DME-114608,R-DME-1236973,R-DME-198933,R-DME-202733,R-DME-210991,R-DME-2129379,R-DME-216083,R-DME-2173789,R-DME-3000170,R-DME-3000178,R-DME-354192,R-DME-445355,R-DME-446343,R-DME-5674135,R-DME-6798695,R-DME-9013149,R-DME-9013404,R-DME-9013408,R-DME-9013423,R-DME-9860927	NP_001284998.1,NP_001284999.1,NP_524793.2							
P11929	dme:Dmel_CG14025			AE014134,AY095187,BT100004,X04896					33757							dme:Dmel_CG14025				NP_001188698.1,NP_476916.4,NP_723072.1							
P12024	dme:Dmel_CG1744			AE014297,K03274,M19008,M19009,M19010,M19011,M19012,M19013,M19014,M19016,M19017					43690						IPR000225,IPR001611,IPR003591,IPR032675	dme:Dmel_CG1744		PF00560,PF13855	R-DME-388844	NP_524605.1							
P12080	dme:Dmel_CG9623			AE014298,AY118840,M19059					32661						IPR000413,IPR013517,IPR013519,IPR013649,IPR018184,IPR028994,IPR032695,IPR048285,IPR048286	dme:Dmel_CG9623		PF00357,PF01839,PF08441,PF20805,PF20806	R-DME-114608,R-DME-1236973,R-DME-198933,R-DME-202733,R-DME-2129379,R-DME-216083,R-DME-2173789,R-DME-3000170,R-DME-3000178,R-DME-354192,R-DME-445355,R-DME-5674135,R-DME-6798695,R-DME-9860927	NP_001162777.1,NP_001162778.1,NP_523378.2,NP_728021.2							
P12370	dme:Dmel_CG4379	2.7.11.11		AE014134,AY069425,M18655,X16969					34284						IPR000719,IPR000961,IPR008271,IPR011009,IPR017441,IPR044109	dme:Dmel_CG4379		PF00069	R-DME-163615,R-DME-164378,R-DME-180024,R-DME-209159,R-DME-209190,R-DME-209360,R-DME-381676,R-DME-392517,R-DME-422356,R-DME-432040,R-DME-4420097,R-DME-442720,R-DME-5578775,R-DME-5610785,R-DME-5610787,R-DME-5621575,R-DME-8963896,R-DME-9634597,R-DME-983231,R-DME-9837999,R-DME-9856530	NP_476977.1,NP_723479.1,NP_995672.1							
P12428	dme:Dmel_CG17632			AE013599,AY119503,L05635,L23543,M20630					37724						IPR003439,IPR003593,IPR005284,IPR013525,IPR017871,IPR027417,IPR043926,IPR050352	dme:Dmel_CG17632		PF00005,PF01061,PF19055	R-DME-1369062,R-DME-1660661,R-DME-189451,R-DME-189483,R-DME-917937,R-DME-9753281,R-DME-9793528	NP_001286769.1,NP_523824.1							
P12881	dme:Dmel_CG4904		CPX-9070	AE014134,AY071178,X15497,X62285					34359						IPR000426,IPR001353,IPR023332,IPR029055,IPR035144,IPR050115	dme:Dmel_CG4904		PF00227,PF10584	R-DME-1169091,R-DME-1234176,R-DME-1236978,R-DME-174084,R-DME-174154,R-DME-174178,R-DME-174184,R-DME-187577,R-DME-195253,R-DME-202424,R-DME-209360,R-DME-209406,R-DME-209461,R-DME-216167,R-DME-2467813,R-DME-2871837,R-DME-350562,R-DME-382556,R-DME-432395,R-DME-432524,R-DME-432626,R-DME-450408,R-DME-4608870,R-DME-4641257,R-DME-4641258,R-DME-5358346,R-DME-538864,R-DME-5607761,R-DME-5607764,R-DME-5610780,R-DME-5610785,R-DME-5632684,R-DME-5658442,R-DME-5676590,R-DME-5689603,R-DME-5689880,R-DME-68949,R-DME-69017,R-DME-69601,R-DME-75815,R-DME-8854050,R-DME-8939236,R-DME-8939902,R-DME-8941858,R-DME-8948751,R-DME-8951664,R-DME-9020702,R-DME-9755511,R-DME-9762114,R-DME-983168,R-DME-9907900	NP_001285798.1,NP_523532.1							
P12982	dme:Dmel_CG5650			AE014297,AY061063,S47852,X15583					49260						IPR004843,IPR006186,IPR029052,IPR031675,IPR050341	dme:Dmel_CG5650		PF00149,PF16891	R-DME-350416,R-DME-350480,R-DME-538898	NP_524937.1							
P13002	dme:Dmel_CG42311			AE013599,AL035312,AY052066,BT001414,BT003182,BT011460,BT029431,X15657					37038						IPR007604,IPR040167	dme:Dmel_CG42311		PF04516,PF25416		NP_001246401.1,NP_001286551.1,NP_476842.2,NP_476843.2,NP_476844.2,NP_476845.2,NP_725723.2,NP_725725.1							
P13096	dme:Dmel_CG6096			AE014297,AY070597,AY779906,AY779907,AY779908,AY779909,AY779910,AY779911,AY779912,AY779913,AY779914,AY779915,AY779916,AY779917,AY779918,AY779919,AY779920,AY779921,AY906443,AY906444,AY906445,AY906446,AY906447,AY906448,AY906449,AY906450,AY906451,AY906452,AY906453,AY906454,AY906455,AY906456,AY906457,AY906458,AY906459,AY906460,AY906461,AY906462,AY906463,AY906464,AY906465,AY906466,AY906467,AY906468,AY906469,AY906470,AY906471,AY906472,AY906473,AY906474,AY906475,AY906476,AY906477,AY906478,AY906479,AY906480,AY906481,AY906482,AY906483,AY906484,AY906485,AY906486,AY906487,AY906488,AY906489,AY906490,AY906491,AY906492,AY906493,AY906494,AY906495,AY906496,AY906497,AY906498,AY906499,AY906500,AY906501,AY906502,AY906503,AY906504,AY906505,AY906506,AY906507,AY906508,AY906509,AY906510,AY906511,AY906512,AY906513,AY906514,AY906515,AY906516,AY906517,AY906518,AY906519,AY906520,AY906521,AY906522,AY906523,AY906524,AY906525,AY906526,AY906527,AY906528,AY906529,AY906530,AY906531,AY906532,AY906533,AY906534,AY906535,AY906536,AY906537,AY906538,AY906539,AY906540,AY906541,AY906542,AY906543,AY906544,AY906545,AY906546,AY906547,AY906548,AY906549,AY906550,AY906551,AY906552,AY906553,AY906554,AY906555,AY906556,AY906557,AY906558,AY906559,AY906560,AY906561,AY906562,AY906563,AY906564,AY906565,AY906566,AY906567,AY906568,AY906569,AY906570,AY906571,AY906572,AY906573,AY906574,AY906575,AY906576,AY906577,AY906578,AY906579,AY906580,AY906581,AY906582,AY906583,AY906584,AY906585,AY906586,AY906587,AY906588,AY906589,AY906590,AY906591,AY906592,AY906593,AY906594,AY906595,AY906596,AY906597,AY906598,AY906599,AY906600,AY906601,AY906602,AY906603,AY906604,AY906605,AY906606,AY906607,AY906608,AY906609,AY906610,AY906611,AY906612,AY906613,AY906614,AY906615,AY906616,AY906617,AY906618,AY906619,AY906620,AY906621,AY906622,AY906623,AY906624,AY906625,AY906626,AY906627,AY906628,AY906629,AY906630,AY906631,AY906632,AY906633,AY906634,AY906635,AY906636,AY906637,AY906638,AY906639,AY906640,AY906641,AY906642,AY906643,AY906644,AY906645,AY906646,AY906647,AY906648,AY906649,AY906650,AY906651,AY906652,AY906653,AY906654,AY906655,AY906656,AY906657,AY906658,AY906659,AY906660,AY906661,AY906662,AY906663,AY906664,AY906665,AY906666,AY906667,AY906668,AY906669,AY906670,AY906671,AY906672,AY906673,AY906674,AY906675,AY906676,AY906677,AY906678,AY906679,AY906680,AY906681,AY906682,AY906683,AY906684,AY906685,AY906686,AY906687,AY906688,AY906689,AY906690,AY906691,AY906692,AY906693,AY906694,AY906695,AY906696,AY906697,AY906698,AY906699,AY906700,AY906701,AY906702,AY906703,AY906704,AY906705,AY906706,AY906707,AY906708,AY906709,AY906711,AY906712,AY906713,AY906714,AY906715,AY906716,AY906717,AY906718,AY906719,AY906720,AY906721,AY906722,AY906723,AY906724,AY906725,AY906726,AY906727,AY906728,AY906729,AY906730,AY906731,AY906732,AY906733,AY906734,AY906735,AY906736,AY906737,AY906738,AY906739,AY906740,AY906741,AY906742,AY906743,AY906745,AY906746,AY906747,AY906748,AY906749,AY906750,AY906751,AY906752,AY906753,AY906754,AY906755,AY906756,AY906757,AY906758,AY906759,AY906760,AY906761,AY906762,AY906763,AY906764,AY906765,AY906766,AY906767,AY906768,AY906769,AY906770,AY906771,AY906772,AY906773,AY906774,AY906775,X16552					43158						IPR003650,IPR011598,IPR036638,IPR050370	dme:Dmel_CG6096		PF00010,PF07527		NP_524511.1							
P13097	dme:Dmel_CG8361			AE014297,AY779906,AY779907,AY779908,AY779909,AY779910,AY779911,AY779912,AY779913,AY779914,AY779915,AY779916,AY779917,AY779918,AY779919,AY779920,AY779921,BT022121,X16553					43160						IPR003650,IPR011598,IPR036638,IPR050370	dme:Dmel_CG8361		PF00010,PF07527		NP_536753.1							
P13098	dme:Dmel_CG8365			AE014297,AY779906,AY779907,AY779908,AY779909,AY779910,AY779911,AY779912,AY779913,AY779914,AY779915,AY779916,AY779917,AY779918,AY779919,AY779920,AY779921,BT028829,BT028834,BT028861,BT028867,DQ138662,X16553					43161						IPR003650,IPR011598,IPR036638,IPR050370	dme:Dmel_CG8365		PF00010,PF07527		NP_524513.1							
P13238	dme:Dmel_CG9046			AE014134,EF441676,M20936					33827						IPR013135	dme:Dmel_CG9046		PF10542		NP_001285648.1,NP_476784.1							
P13360	dme:Dmel_CG7672			AE014297,AY060322,X15400					42210						IPR013087,IPR036236,IPR050331	dme:Dmel_CG7672		PF00096	R-DME-212436	NP_476854.1,NP_732330.1							
P13368	dme:Dmel_CG18085	2.7.10.1		AE014298,AJ002917,J03158,X13666					32039						IPR000033,IPR000719,IPR001245,IPR002011,IPR003961,IPR008266,IPR011009,IPR011042,IPR013783,IPR017441,IPR020635,IPR036116,IPR050122	dme:Dmel_CG18085		PF00041,PF07714		NP_511114.2							
P13395	dme:Dmel_CG1977			AE014296,AY069741,BT023889,M26400,S67762,S67765					38231						IPR001452,IPR002017,IPR002048,IPR011992,IPR014837,IPR018159,IPR018247,IPR035825,IPR036028	dme:Dmel_CG1977		PF00018,PF00435,PF08726,PF13499	R-DME-264870,R-DME-375165,R-DME-5673001,R-DME-6798695,R-DME-6807878,R-DME-9013420,R-DME-9013424	NP_476739.1							
P13468	dme:Dmel_CG3218			AE014298,AL009195,AY060415,X12836					47781						IPR051644	dme:Dmel_CG3218				NP_477491.1							
P13469	dme:Dmel_CG2050			AE014297,AY058519,X15702					43764						IPR000504,IPR012677,IPR035979	dme:Dmel_CG2050		PF00076		NP_001247401.1,NP_524614.2							
P13496	dme:Dmel_CG9206		CPX-2434	AE014296,AY118377,BT044559,J02932					39536						IPR000938,IPR022157,IPR036859	dme:Dmel_CG9206		PF01302,PF12455	R-DME-3371497,R-DME-6807878,R-DME-6811436	NP_524061.1							
P13582	dme:Dmel_CG4920			AE014297,BT009978,J03154					41858						IPR001254,IPR001314,IPR009003,IPR018114,IPR022700,IPR033116,IPR038565,IPR043504,IPR051487	dme:Dmel_CG4920		PF00089,PF12032	R-DME-209442	NP_524362.2							
P13607	dme:Dmel_CG5670			AE014297,AF044974,AY069184,AY174097,AY174098,U55767,X14476,X17471					48971						IPR001757,IPR004014,IPR005775,IPR006068,IPR008250,IPR018303,IPR023214,IPR023298,IPR023299,IPR036412,IPR044492,IPR050510	dme:Dmel_CG5670		PF00122,PF00689,PF00690,PF00702,PF13246		NP_001262790.1,NP_001262791.1,NP_732572.1,NP_732573.1,NP_732574.1,NP_732575.1,NP_996247.1,NP_996248.1,NP_996249.1,NP_996250.1							
P13678	dme:Dmel_CG1954	2.7.11.13		AE014297,J04848					43428						IPR000008,IPR000719,IPR000961,IPR002219,IPR008271,IPR011009,IPR014376,IPR017441,IPR017892,IPR020454,IPR034669,IPR035892,IPR046349	dme:Dmel_CG1954		PF00069,PF00130,PF00168,PF00433	R-DME-114508,R-DME-1250196,R-DME-1489509,R-DME-2029485	NP_001287577.1,NP_524545.2							
P13709	dme:Dmel_CG2252			AE014298,BT015270,M15762,M15763,M15764,M23221,M23222					31722						IPR001487,IPR018359,IPR027353,IPR031354,IPR036427,IPR038336,IPR043508,IPR043509,IPR050935	dme:Dmel_CG2252		PF00439,PF17035,PF17105	R-DME-8951936	NP_001162699.1,NP_511078.2,NP_727228.1,NP_996368.1,NP_996369.1,NP_996370.1							
P14003	dme:Dmel_CG6494			AE014296,AY055833,AY055834,AY055835,AY055836,AY055837,AY055838,AY055839,AY055840,AY055841,AY055842,AY119633,X15904,X15905					38995						IPR003650,IPR011598,IPR036638,IPR050370	dme:Dmel_CG6494		PF00010,PF07527		NP_001014577.1,NP_523977.2							
P14083	dme:Dmel_CG16778			AE013599,AJ252174,AY122101,U14400					38007						IPR000210,IPR007889,IPR009057,IPR011333,IPR051095	dme:Dmel_CG16778		PF00651,PF05225		NP_001014554.1,NP_001286876.1,NP_523865.2,NP_611994.3,NP_665704.1							
P14199	dme:Dmel_CG10360			AE014134,AM114104,AM114105,AM114106,AM114107,AM114108,AM114109,AM114110,AM114111,AM114112,AM114113,AM114114,AM114115,AM114116,AM114117,AM114118,AM114119,AM114120,AM114121,AM114122,AM114123,AM114124,AM114125,AM114126,AM114127,AM114128,AM114129,AM114130,AM114131,AM114132,AM114133,AM114134,AM114135,AM114136,AM114137,AM114138,AM114139,AM114140,AM114141,AM114142,AM114143,AM114144,AM114145,AM114146,AM114147,AM114148,AM114149,AM114150,AM114151,AM114152,AM114153,AM114154,AM114155,AM114156,AM114157,AM114158,AM114159,AM114160,AM114161,AM114162,AM114163,AM114164,AM114165,AM114166,AM114167,AM114168,AM114169,AM114170,AM114171,AM114172,AM114173,AM114174,AM114175,AM114176,AM114177,AM114178,AM114179,AM114180,AM114181,AM114182,AM114183,AM114184,AM114185,AM114186,AM114187,AM114188,AM114189,AM114190,AM114191,AY089494,U23923,U23924,U23925,U23926,U23927,U23928,U23929,U23931,U23932,U23933,X16993,X69828,X69829,X69830					35246						IPR000270,IPR000433,IPR009060,IPR015940,IPR033741,IPR043145,IPR052260,IPR053793	dme:Dmel_CG10360		PF00564,PF00569,PF16577	R-DME-5205685,R-DME-9664873,R-DME-9755511	NP_001014491.1,NP_476700.1							
P14599	dme:Dmel_CG7727			AE014298,AF181628,AL022139,AL031883,J04516,X55774,X55775					31002						IPR008154,IPR008155,IPR011178,IPR015849,IPR019543,IPR019744,IPR019745,IPR024329,IPR036176,IPR036454,IPR036669	dme:Dmel_CG7727		PF02177,PF10515,PF12924,PF12925	R-DME-114608,R-DME-3000178,R-DME-381426,R-DME-416476,R-DME-8957275,R-DME-9609523,R-DME-9837999	NP_476626.2							
P14734	dme:Dmel_CG10002			AE014297,J03177					43383						IPR001766,IPR013638,IPR018122,IPR030456,IPR036388,IPR036390,IPR047388,IPR050211	dme:Dmel_CG10002		PF00250,PF08430	R-DME-9018519	NP_001163762.1,NP_001287574.1,NP_524542.1							
P14773	dme:Dmel_CG10367			AE014297,M21329					42803						IPR000731,IPR002202,IPR004554,IPR004816,IPR009023,IPR009029,IPR023074,IPR023076,IPR023282,IPR053958	dme:Dmel_CG10367		PF00368,PF12349	R-DME-191273	NP_732900.1							
P14785	dme:Dmel_CG5940			AE014296,AY058712,BT001635,D10857,D10858,M24841					39340						IPR004367,IPR006671,IPR013763,IPR036915,IPR039361,IPR048258	dme:Dmel_CG5940		PF00134,PF02984	R-DME-1538133,R-DME-174184,R-DME-176408,R-DME-187577,R-DME-2559582,R-DME-2559586,R-DME-5689880,R-DME-5693607,R-DME-6804116,R-DME-6804756,R-DME-68911,R-DME-68949,R-DME-69017,R-DME-69273,R-DME-69563,R-DME-69656	NP_524030.2							
P14956	dme:Dmel_CG1878			AB010791,AB010792,AB010793,AB010794,AB010795,AB010796,AE014297,AF018994,AF018995,AF018996,AF018997,AF018998,AF018999,AF019000,AF019001,AF019002,AF019003,AF019004,AF019005,X16972,Y16852,Y16853,Y16854,Y16855,Y16856,Y16858,Y16859,Y16861					43598						IPR000875,IPR020400	dme:Dmel_CG1878		PF00272		NP_524590.1							
P15007	dme:Dmel_CG17654	4.2.1.11		AE014134,AY118449,BT014924,BT058002,BT072929,DQ864190,DQ864191,DQ864192,DQ864193,DQ864194,DQ864195,DQ864196,DQ864197,DQ864198,DQ864199,DQ864200,DQ864201,DQ864202,DQ864203,DQ864204,DQ864205,DQ864206,DQ864207,DQ864208,DQ864209,DQ864210,DQ864211,DQ864212,DQ864213,X17034					33351						IPR000941,IPR020809,IPR020810,IPR020811,IPR029017,IPR036849	dme:Dmel_CG17654		PF00113,PF03952	R-DME-70171,R-DME-70263	NP_001162853.1,NP_477421.1,NP_722721.1,NP_722722.1,NP_722723.1,NP_722724.1							
P15215	dme:Dmel_CG3322			AE014296,BT021394,M25063,M58417					39118						IPR000034,IPR000742,IPR002049,IPR008211,IPR050440	dme:Dmel_CG3322		PF00052,PF00053,PF00055		NP_001287009.1,NP_524006.1							
