Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
P36009	sce:YKL078W			AF005090,BK006944,L15328,X75560,Z28078					853784						IPR001650,IPR002464,IPR007502,IPR011545,IPR011709,IPR014001,IPR027417,IPR048333	sce:YKL078W		PF00270,PF00271,PF04408,PF07717,PF21010		NP_012845.1							
P36010	sce:YKL067W			AY558263,BK006944,D13562,X75780,Z28067					853798						IPR001564,IPR023005,IPR034907,IPR036850	sce:YKL067W		PF00334	R-SCE-499943,R-SCE-6798695,R-SCE-9748787,R-SCE-9755088	NP_012856.1							
P36012	sce:YKL049C			BK006944,U20327,X71621,Z28049					853817						IPR000164,IPR007125,IPR009072	sce:YKL049C		PF00125	R-SCE-2299718,R-SCE-2559580,R-SCE-3214815,R-SCE-3214841,R-SCE-3214842,R-SCE-3214858,R-SCE-427359,R-SCE-5625886,R-SCE-5693565,R-SCE-68616,R-SCE-73772,R-SCE-9018519	NP_012875.2							
P36014	sce:YKL026C			AY557895,BK006944,Z28026					853842						IPR000889,IPR029759,IPR029760,IPR036249	sce:YKL026C		PF00255		NP_012899.3							
P36015	sce:YKL196C		CPX-1855,CPX-1887,CPX-5421,CPX-5422	AY558393,BK006944,Z28196					853638						IPR001388,IPR010908,IPR011012,IPR042855,IPR045848	sce:YKL196C		PF00957,PF13774	R-SCE-204005,R-SCE-6807878,R-SCE-6811438	NP_012725.1							
P36016	sce:YKL073W			BK006944,X75780,Z28073					853789						IPR013126,IPR018181,IPR029048,IPR043129	sce:YKL073W		PF00012		NP_012850.1							
P36017	sce:YOR089C			BK006948,X76173,X94335,Z29338,Z74997					854256						IPR001806,IPR005225,IPR027417	sce:YOR089C		PF00071	R-SCE-6798695,R-SCE-8873719,R-SCE-8876198	NP_014732.1							
P36018	sce:YKR014C			BK006944,X76174,Z28239					853884						IPR001806,IPR005225,IPR027417,IPR050227	sce:YKR014C		PF00071	R-SCE-6798695,R-SCE-8873719,R-SCE-8876198,R-SCE-983231	NP_012939.1							
P36024	sce:YKR072C		CPX-393	BK006944,U01878,Z28297					853946						IPR003382,IPR036551	sce:YKR072C		PF02441		NP_012998.1							
P36027	sce:YLR332W			BK006945,D29945,D29964,U20618					851042						IPR007567	sce:YLR332W		PF04478		NP_013436.1							
P36033	sce:YKL220C			BK006944,X75950,Z28220					853660						IPR013112,IPR013121,IPR013130,IPR017927,IPR017938,IPR039261,IPR051410	sce:YKL220C		PF01794,PF08022,PF08030		NP_012702.1							
P36035	sce:YKL217W			BK006944,U24155,X75951,Z28217					853663						IPR004742,IPR005828,IPR020846,IPR036259	sce:YKL217W		PF00083		NP_012705.1							
P36037	sce:YKL213C			BK006944,U39947,X75951,Z28213					853667						IPR001680,IPR011989,IPR013535,IPR015155,IPR015943,IPR016024,IPR020472,IPR036322,IPR038122	sce:YKL213C		PF00400,PF08324,PF09070		NP_012709.1							
P36041	sce:YKL204W			BK006944,Z28204					853631						IPR046784	sce:YKL204W		PF20566		NP_012718.1							
P36044	sce:YKL201C			BK006944,D83006,Z28200,Z28201					853634						IPR007074,IPR009644	sce:YKL201C		PF04991		NP_012721.1							
P36046	sce:YKL195W			BK006944,Z28195					853639						IPR010625,IPR039289	sce:YKL195W		PF06747		NP_012726.2							
P36047	sce:YKL193C		CPX-1249,CPX-1260	AY558314,BK006944,X69765,X83609,Z28193					853641						IPR001611,IPR003591,IPR025875,IPR032675,IPR050576	sce:YKL193C		PF12799,PF14580		NP_012728.1							
P36048	sce:YKL173W		CPX-1651,CPX-25,CPX-29,CPX-30	BK006944,D28149,Z26878,Z28173					853681						IPR000640,IPR000795,IPR005517,IPR009000,IPR014721,IPR020568,IPR027417,IPR031950,IPR035647,IPR035655,IPR044121	sce:YKL173W		PF00009,PF00679,PF03764,PF16004		NP_012748.1							
P36049	sce:YKL172W			BK006944,Z26878,Z28172					853682						IPR008610	sce:YKL172W		PF05890	R-SCE-6791226	NP_012749.1							
P36051	sce:YKL165C	2.7.7.B25		BK006944,Z26877,Z28165					853690						IPR000917,IPR007070,IPR017850,IPR017852,IPR037671	sce:YKL165C		PF00884,PF04987	R-SCE-162710	NP_012756.1							
P36057	sce:YKL154W		CPX-780	BK006944,Z26877,Z28154					853702						IPR019009,IPR027417	sce:YKL154W		PF09439		NP_012768.1							
P36060	sce:YKL150W			BK006944,EF123132,X81474,Z26877,Z28150					853707						IPR001433,IPR001709,IPR001834,IPR008333,IPR017927,IPR017938,IPR039261	sce:YKL150W		PF00175,PF00970		NP_012772.1							
P36068	sce:YKL130C			AY557902,BK006944,Z28130					853728						IPR024261,IPR036827	sce:YKL130C		PF11435		NP_012792.1							
P36075	sce:YKL090W			BK006944,Z28090					853772						IPR002625,IPR003892,IPR009060,IPR036063,IPR041809,IPR041810,IPR052772	sce:YKL090W		PF02845		NP_012833.1							
P36076	sce:YKL088W		CPX-393,CPX-396	BK006944,Z28088					853774						IPR003382,IPR036551	sce:YKL088W		PF02441	R-SCE-196783	NP_012835.1							
P36077	sce:YKL086W			AY558350,BK006944,Z28086					853776						IPR003115,IPR016692,IPR036086	sce:YKL086W		PF02195	R-SCE-9818027	NP_012837.1							
P36080	sce:YKL082C			BK006944,Z28082					853780						IPR007019,IPR029188,IPR029190	sce:YKL082C		PF04935,PF15459		NP_012841.1							
P36081	sce:YKL077W			BK006944,Z28077					853785						IPR028000	sce:YKL077W		PF14610		NP_012846.1							
P36084	sce:YKL074C		CPX-1417	BK006944,U22449,X75780,Z28074					853788						IPR003954,IPR012677,IPR035979	sce:YKL074C				NP_012849.1							
P36088	sce:YKL069W			BK006944,X75780,Z28069					853794						IPR000614,IPR003018,IPR029016,IPR051330	sce:YKL069W		PF01590									
P36094	sce:YKL042W		CPX-1419,CPX-1420	BK006944,X71621,Z28042					853824						IPR021611	sce:YKL042W		PF11544		NP_012882.3							
P36095	sce:YKL041W		CPX-1624	AY557901,BK006944,X71621,Z28041					853825						IPR005024	sce:YKL041W		PF03357	R-SCE-1632852,R-SCE-917729,R-SCE-9668328	NP_012883.1							
P36096	sce:YKL034W		CPX-1190	BK006944,X69584,X71622,Z28034					853832						IPR001841,IPR013083,IPR021319,IPR024766,IPR050731	sce:YKL034W		PF11145,PF12678		NP_012890.1							
P36100	sce:YKL028W		CPX-1658	BK006944,U12825,Z28028					853840						IPR002853,IPR013083,IPR017919,IPR024550,IPR039997	sce:YKL028W		PF02002	R-SCE-674695,R-SCE-6807505,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042	NP_012897.3							
P36102	sce:YKL025C		CPX-3294	BK006944,Z28025					853843						IPR000571,IPR000719,IPR011009,IPR030844,IPR041332	sce:YKL025C		PF18101	R-SCE-429947	NP_012900.1							
P36104	sce:YKL018W		CPX-1039,CPX-1053	AY558094,BK006944,X74152,Z28018					853851						IPR001680,IPR015943,IPR036322,IPR037867	sce:YKL018W		PF00400	R-SCE-9772755	NP_012907.3							
P36105	sce:YKL006W		CPX-1601	BK006944,S59773,X61398,Z28005,Z28006					853864						IPR002784,IPR005824,IPR008991,IPR014722,IPR039660	sce:YKL006W		PF00467,PF01929		NP_012920.1							
P36107	sce:YKL004W	2.7.1.227	CPX-2894	BK006944,U49090,Z28004					853866						IPR000326,IPR026841,IPR036938,IPR052185	sce:YKL004W		PF14378		NP_012922.1							
P36108	sce:YKL002W		CPX-1624	BK006944,Z28002					853868						IPR005024	sce:YKL002W		PF03357	R-SCE-1632852,R-SCE-917729,R-SCE-9668328	NP_012924.2							
P36112	sce:YKR016W		CPX-140	BK006944,Z28241					853886						IPR019133	sce:YKR016W		PF09731		NP_012941.1							
P36113	sce:YKR017C			BK006944,Z28242					853887						IPR001841,IPR002867,IPR013083,IPR017907,IPR018957,IPR031127,IPR044066,IPR045840,IPR048962	sce:YKR017C		PF00097,PF01485,PF19422,PF21235,PF22191	R-SCE-5205685,R-SCE-5689877,R-SCE-9646399,R-SCE-983168	NP_012942.3							
P36116	sce:YKR020W		CPX-1718	AY558556,BK006944,Z28245					853890							sce:YKR020W		PF08700		NP_012945.1							
P36117	sce:YKR021W			BK006944,Z28246					853891						IPR011022,IPR014752,IPR050357	sce:YKR021W		PF02752	R-SCE-844456	NP_012946.3							
P36119	sce:YKR023W		CPX-6643	BK006944,Z28248					853893						IPR009349,IPR039128	sce:YKR023W		PF06221		NP_012948.3							
P36122	sce:YKR027W		CPX-1719	BK006944,Z28252					853898						IPR011990,IPR015374	sce:YKR027W		PF09295		NP_012952.3							
P36123	sce:YKR028W		CPX-1866	BK006944,U50561,Z28253					853899						IPR007587	sce:YKR028W		PF04499	R-SCE-204005	NP_012953.2							
P36124	sce:YKR029C		CPX-1342	BK006944,Z28254					853900						IPR001214,IPR001965,IPR011011,IPR013083,IPR019786,IPR019787,IPR044435,IPR046341	sce:YKR029C		PF00856,PF20826		NP_012954.3							
P36126	sce:YKR031C	3.1.4.4		BK006944,L46807,Z28256					853902						IPR001683,IPR001736,IPR001849,IPR015679,IPR016555,IPR036871	sce:YKR031C		PF00614	R-SCE-1483166,R-SCE-2029485,R-SCE-6798695,R-SCE-8980692	NP_012956.3							
P36130	sce:YKR036C			BK006944,Z28261					853908						IPR001680,IPR015943,IPR019775,IPR020472,IPR021653,IPR036322	sce:YKR036C		PF00400,PF11615		NP_012962.3							
P36131	sce:YKR037C		CPX-1041	BK006944,Z28262					853909						IPR013966	sce:YKR037C		PF08657		NP_012963.3							
P36132	sce:YKR038C	2.3.1.234	CPX-995	BK006944,Z28263					853910						IPR000905,IPR017860,IPR017861,IPR034680,IPR043129	sce:YKR038C		PF00814		NP_012964.2							
P36135	sce:YKR042W			BK006944,Z28267					853916						IPR005556,IPR051526	sce:YKR042W		PF03856		NP_012968.4							
P36142	sce:YKR051W			AY692640,BK006944,Z28276					853925						IPR005178	sce:YKR051W		PF03619		NP_012977.3							
P36143	sce:YKR058W			BK006944,U25546,Z28283					853932						IPR002495,IPR029044,IPR050587	sce:YKR058W		PF01501	R-SCE-3322077,R-SCE-6798695,R-SCE-70221	NP_012984.2							
P36146	sce:YKR063C		CPX-3384	AY723842,BK006944,U09670,Z28288					853937						IPR007174	sce:YKR063C		PF04031	R-SCE-6791226	NP_012989.3							
P36148	sce:YKR067W	2.3.1.15		AJ311354,BK006944,Z28292					853941						IPR002123,IPR052744	sce:YKR067W				NP_012993.3							
P36149	sce:YKR068C		CPX-1383,CPX-1939,CPX-1940	AY557896,BK006944,Z28293					853942						IPR007194,IPR016721,IPR024096	sce:YKR068C		PF04051	R-SCE-204005,R-SCE-8876198	NP_012994.1							
P36152	sce:YKR071C		CPX-386	BK006944,Z28296					853945						IPR007785,IPR031838,IPR046408	sce:YKR071C		PF05093,PF16803		NP_012997.3							
P36156	sce:YKR076W	1.8.5.7		BK006944,Z28301					853951						IPR004045,IPR010987,IPR016639,IPR036249,IPR036282,IPR047047	sce:YKR076W		PF13409,PF13410		NP_013002.3							
P36160	sce:YKR081C			BK006944,Z27116,Z28306					853956						IPR007109,IPR039770	sce:YKR081C		PF04427		NP_013007.1							
P36161	sce:YKR082W		CPX-824	BK006944,X80066,Z27116,Z28307					853957						IPR014908,IPR015943,IPR037624	sce:YKR082W		PF08801	R-SCE-159236,R-SCE-3371453,R-SCE-4085377,R-SCE-4551638,R-SCE-4570464	NP_013008.3							
P36162	sce:YKR083C		CPX-1041	AY558397,BK006944,Z27116,Z28308					853958						IPR013963	sce:YKR083C		PF08654		NP_013009.1							
P36163	sce:YKR087C			BK006944,Z27116,Z28312					853962						IPR001915,IPR051156	sce:YKR087C		PF01435	R-SCE-169911,R-SCE-9840373	NP_013013.2							
P36165	sce:YKR089C			BK006944,Z27116,Z28314					853964						IPR002641,IPR016035,IPR021771,IPR050301	sce:YKR089C		PF01734,PF11815		NP_013015.1							
P36170	sce:YKR102W			BK006944,Z28327					853977						IPR011658,IPR025928,IPR037524	sce:YKR102W		PF07691,PF13928		NP_013028.1							
P36531	sce:YBR122C		CPX-1602	BK006936,X78993,Z35991					852419						IPR034600,IPR048874	sce:YBR122C		PF21492		NP_009680.2							
P37012	sce:YMR105C			AY723853,BK006946,U09499,X74823,Z49702					855131						IPR005841,IPR005844,IPR005845,IPR005846,IPR016055,IPR016066,IPR036900,IPR045244	sce:YMR105C		PF02878,PF02879,PF02880,PF24947	R-SCE-3322077,R-SCE-6798695,R-SCE-70221,R-SCE-70370	NP_013823.1							
P37020	sce:YJR040W			BK006943,L29347,L36344,Z23117,Z49540					853497						IPR000644,IPR001807,IPR014743,IPR046342	sce:YJR040W		PF00571,PF00654	R-SCE-2672351	NP_012574.1							
P37297	sce:YLR305C			BK006945,D13717,U17243,U17247					851014						IPR000403,IPR001263,IPR011009,IPR015433,IPR016024,IPR018936,IPR036940,IPR042236,IPR045495	sce:YLR305C		PF00454,PF00613,PF19274	R-SCE-1483248,R-SCE-1660514	NP_013408.1							
P37303	sce:YEL046C	4.1.2.48		BK006939,L28739,U18779					856665						IPR001597,IPR015421,IPR015422,IPR015424,IPR023603	sce:YEL046C		PF01212		NP_010868.1							
P37366	sce:YPR025C		CPX-1659,CPX-1660	BK006949,X71902,Z49274,Z71255					856136						IPR006671,IPR013763,IPR027081,IPR031658,IPR036915,IPR043198	sce:YPR025C		PF00134,PF16899	R-SCE-113418,R-SCE-674695,R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648,R-SCE-72086,R-SCE-73772,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042,R-SCE-77075	NP_015350.1							
P37370	sce:YLR337C			BK006945,U19028,Z26645					851051						IPR003124	sce:YLR337C		PF02205		NP_013441.1							
P37838	sce:YPL043W			BK006949,U02598,U44030,X76245					856063						IPR000504,IPR012677,IPR034805,IPR034806,IPR034808,IPR034809,IPR035979,IPR051945	sce:YPL043W		PF00076		NP_015282.1							
P38009	sce:YMR120C			BK006946,Z49273					855149						IPR002695,IPR011607,IPR016193,IPR024050,IPR024051,IPR036914	sce:YMR120C		PF01808,PF02142	R-SCE-73817	NP_013839.1							
P38011	sce:YMR116C		CPX-1599	BK006946,Z49702					855143						IPR001680,IPR015943,IPR019775,IPR020472,IPR036322,IPR045223	sce:YMR116C		PF00400		NP_013834.1							
P38013	sce:YLR109W			BK006945,U53878,X89514,Z73281					850799						IPR013740,IPR013766,IPR036249,IPR037944	sce:YLR109W		PF08534	R-SCE-3299685,R-SCE-5628897	NP_013210.1							
P38041	sce:YBL085W			BK006936,L31406,X79489,Z35846					852193						IPR001452,IPR001660,IPR001849,IPR011993,IPR013761,IPR035551,IPR036028,IPR045188	sce:YBL085W		PF00018,PF00169,PF07647	R-SCE-1660499	NP_009468.1							
P38042	sce:YBL084C		CPX-756,CPX-760,CPX-761,CPX-762	BK006936,X79489,Z35845					852194						IPR011990,IPR019734	sce:YBL084C		PF00515,PF12895,PF13181,PF13432	R-SCE-983168	NP_009469.2							
P38063	sce:YBL068W			AJ245726,BK006936,Z35829					852211						IPR000836,IPR000842,IPR005946,IPR029057,IPR029099	sce:YBL068W		PF13793,PF14572	R-SCE-73843	NP_009485.3							
P38067	sce:YBR006W			BK006936,Z35875,Z35876					852291						IPR010102,IPR015590,IPR016161,IPR016162,IPR016163,IPR029510,IPR050740	sce:YBR006W		PF00171	R-SCE-916853	NP_009560.1							
P38070	sce:YBR028C			BK006936,X76078,Z35897					852316						IPR000719,IPR000961,IPR008271,IPR011009,IPR017441,IPR017892,IPR045270	sce:YBR028C		PF00069,PF00433	R-SCE-166208,R-SCE-198693,R-SCE-198753,R-SCE-2559582,R-SCE-375165,R-SCE-444257,R-SCE-881907,R-SCE-9856649	NP_009584.1							
P38074	sce:YBR034C			AY557869,BK006936,X76078,X76992,Z35903					852322						IPR025799,IPR029063,IPR055135	sce:YBR034C		PF06325,PF22528	R-SCE-3214858,R-SCE-8876725,R-SCE-9018519	NP_009590.1							
P38075	sce:YBR035C			AY557712,BK006936,X76078,X76992,Z35904					852323						IPR000659,IPR011576,IPR012349,IPR019576,IPR019740	sce:YBR035C		PF01243,PF10590	R-SCE-964975	NP_009591.1							
P38080	sce:YBR059C			BK006936,Z35928					852351						IPR000719,IPR008271,IPR011009	sce:YBR059C		PF00069		NP_009615.1							
P38084	sce:YBR068C			BK006936,Z35937					852360						IPR004762,IPR004840,IPR004841,IPR050524	sce:YBR068C		PF00324		NP_009624.4							
P38085	sce:YBR069C			BK006936,U10503,X76294,X79151,Z35938					852361						IPR004762,IPR004840,IPR004841,IPR050524	sce:YBR069C		PF00324		NP_009625.1							
P38086	sce:YBR073W			BK006936,X76294,Z35942					852365						IPR000330,IPR001650,IPR014001,IPR027417,IPR038718,IPR049730,IPR050496	sce:YBR073W		PF00176,PF00271		NP_009629.6							
P38109	sce:YBR139W			AY692681,BK006936,X75891,Z36008					852436						IPR001563,IPR018202,IPR029058,IPR033124	sce:YBR139W		PF00450		NP_009697.3							
P38110	sce:YBL088C			BK006936,U31331,X79489,Z35849					852190						IPR000403,IPR003152,IPR011009,IPR014009,IPR018936,IPR021668,IPR036940,IPR038980,IPR044107	sce:YBL088C		PF00454,PF02260,PF11640	R-SCE-2559586,R-SCE-5693548,R-SCE-5693565,R-SCE-9664873	NP_009465.2							
P38111	sce:YBR136W		CPX-3621	BK006936,D11088,U31109,X75891,Z36005					852433						IPR000403,IPR003151,IPR003152,IPR011009,IPR011990,IPR012993,IPR014009,IPR016024,IPR018936,IPR036940,IPR050517,IPR056802	sce:YBR136W		PF00454,PF02259,PF02260,PF08064,PF23593,PF25030,PF25385		NP_009694.3							
P38112	sce:YBR142W			BK006936,X78937,Z36011					852439						IPR000629,IPR001650,IPR011545,IPR014001,IPR014014,IPR027417,IPR050079	sce:YBR142W		PF00270,PF00271		NP_009700.1							
P38115	sce:YBR149W	1.1.1.117,1.1.1.B35		BK006936,M95580,Z36018					852446						IPR018170,IPR020471,IPR023210,IPR036812,IPR044491	sce:YBR149W		PF00248	R-SCE-156590,R-SCE-193144,R-SCE-193368,R-SCE-193775,R-SCE-193807,R-SCE-196108,R-SCE-2162123,R-SCE-5365859,R-SCE-5652227,R-SCE-5661270,R-SCE-9757110	NP_009707.3							
P38116	sce:YBR164C		CPX-1028	BK006936,U89332,Z36033					852462						IPR005225,IPR006689,IPR024156,IPR027417	sce:YBR164C		PF00025	R-SCE-6811440	NP_009723.3							
P38121	sce:YBL035C		CPX-2091	BK006936,X74738,Z35796					852245						IPR007185,IPR016722,IPR054300	sce:YBL035C		PF04042,PF22062	R-SCE-113501,R-SCE-68952,R-SCE-68962,R-SCE-69091,R-SCE-69166,R-SCE-69183	NP_009518.1							
P38123	sce:YBR175W		CPX-1039	AY693212,BK006936,Z36043					852472						IPR001680,IPR015943,IPR036322	sce:YBR175W		PF00400	R-SCE-3214841,R-SCE-3214858,R-SCE-9772755	NP_009734.1							
P38125	sce:YBR180W			BK006936,Z36049					852478						IPR011701,IPR020846,IPR036259	sce:YBR180W		PF07690		NP_009739.1							
P38127	sce:YBR192W			AY557871,BK006936,Z21487,Z36061					852491						IPR002067,IPR018108,IPR023395,IPR049562	sce:YBR192W		PF00153		NP_009751.1							
P38128	sce:YBR182C			AY693072,BK006936,U02073,Z36051					852480						IPR002100,IPR033896,IPR036879	sce:YBR182C		PF00319	R-SCE-525793	NP_009741.3							
P38129	sce:YBR198C		CPX-1642,CPX-656,CPX-675	AY692890,BK006936,Z21487,Z36067					852497						IPR001680,IPR006594,IPR007582,IPR015943,IPR019775,IPR020472,IPR036322,IPR037264	sce:YBR198C		PF00400,PF04494,PF08513	R-SCE-674695,R-SCE-6807505,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042	NP_009757.1							
P38130	sce:YBR205W			AY693211,BK006936,Z21487,Z36074					852504						IPR002685,IPR029044	sce:YBR205W		PF01793		NP_009764.3							
P38132	sce:YBR202W		CPX-2944	BK006936,U14730,Z21487,Z36071					852501						IPR001208,IPR003593,IPR008050,IPR012340,IPR018525,IPR027417,IPR027925,IPR031327,IPR033762,IPR041562	sce:YBR202W		PF00493,PF14551,PF17207,PF17855,PF24901	R-SCE-176187,R-SCE-68867,R-SCE-68962,R-SCE-69052	NP_009761.4							
P38137	sce:YBR222C	6.2.1.3,6.2.1.8		BK006936,Z36091					852523						IPR000873,IPR020845,IPR025110,IPR042099,IPR045310,IPR045851	sce:YBR222C		PF00501,PF13193		NP_009781.3							
P38138	sce:YBR229C		CPX-417	BK006936,Z36098					852530						IPR000322,IPR011013,IPR013780,IPR017853,IPR025887,IPR030458,IPR048395	sce:YBR229C		PF01055,PF13802,PF21365		NP_009788.3							
P38139	sce:YBR204C			BK006936,Z21487,Z36073					852503						IPR000073,IPR029058,IPR050266	sce:YBR204C		PF00561	R-SCE-426048	NP_009763.2							
P38140	sce:YBR239C			BK006936,Z36108					852541						IPR000014,IPR001138,IPR035965,IPR036864,IPR050335,IPR056751	sce:YBR239C		PF00172,PF24990		NP_009798.3							
P38143	sce:YBR244W			AY557641,BK006936,Z36113					852546						IPR000889,IPR029759,IPR029760,IPR036249	sce:YBR244W		PF00255		NP_009803.3							
P38144	sce:YBR245C		CPX-636,CPX-637	BK006936,Z36114					852547						IPR000330,IPR001005,IPR001650,IPR009057,IPR014001,IPR015194,IPR015195,IPR017884,IPR027417,IPR036306,IPR038718,IPR044754,IPR049730	sce:YBR245C		PF00176,PF00271,PF09110,PF09111		NP_009804.1							
P38146	sce:YBR264C			BK006936,X70529,Z36133					852567						IPR001806,IPR005225,IPR027417,IPR050227	sce:YBR264C		PF00071	R-SCE-6798695,R-SCE-8873719,R-SCE-8876198,R-SCE-983231	NP_009823.2							
P38147	sce:YBR274W	2.7.11.1		AF117345,BK006936,Z36143					852577						IPR000719,IPR008271,IPR011009,IPR017441	sce:YBR274W		PF00069		NP_009833.1							
P38148	sce:YBR276C			BK006936,X76053,Z36145					852579						IPR000340,IPR000387,IPR016130,IPR020422,IPR029021,IPR047949,IPR053239	sce:YBR276C		PF00782		NP_009835.3							
P38149	sce:YBR281C		CPX-325	BK006936,X76053,Z36150					852584						IPR001680,IPR002933,IPR011650,IPR015943,IPR017149,IPR020472,IPR036264,IPR036322,IPR051458	sce:YBR281C		PF00400,PF01546,PF07687		NP_009840.3							
P38153	sce:YBR288C		CPX-535	BK006936,X76053,Z36157					852591						IPR001392,IPR018240,IPR028565,IPR036168,IPR050431	sce:YBR288C		PF00928		NP_009847.4							
P38165	sce:YBL103C		CPX-828	BK006936,U46012,X79489,Z35864,Z35865					852171						IPR011598,IPR036638	sce:YBL103C		PF00010	R-SCE-3232118,R-SCE-9856649	NP_009447.1							
P38167	sce:YBL101C			BK006936,X79489,Z35862					852173						IPR011022,IPR050357	sce:YBL101C		PF02752	R-SCE-844456	NP_009449.1							
P38169	sce:YBL098W	1.14.13.9		AY692951,BK006936,X79489,Z35859					852179						IPR002938,IPR027545,IPR036188	sce:YBL098W		PF01494	R-SCE-71240	NP_009454.1							
P38170	sce:YBL097W		CPX-1869	AY558077,BK006936,X79489,Z35858					852180						IPR022816	sce:YBL097W		PF05786	R-SCE-2514853	NP_009455.3							
P38174	sce:YBL091C			BK006936,U17437,X79489,Z35851,Z35852					852187						IPR000994,IPR001714,IPR002468,IPR018349,IPR036005,IPR036388,IPR036390,IPR050247	sce:YBL091C		PF00557	R-SCE-2514859	NP_009462.2							
P38181	sce:YBL079W		CPX-824	BK006936,X79489,Z35840					852199						IPR004870,IPR007187,IPR014908,IPR042533,IPR042537	sce:YBL079W		PF03177,PF08801	R-SCE-159236,R-SCE-3371453,R-SCE-4085377,R-SCE-4551638,R-SCE-4570464	NP_009474.1							
P38182	sce:YBL078C			AY692870,BK006936,X79489,Z35839					852200						IPR004241,IPR029071	sce:YBL078C		PF02991	R-SCE-1632852,R-SCE-8854214,R-SCE-8934903	NP_009475.1							
P38198	sce:YBL034C			BK006936,X74738,Z35655,Z35795					852246						IPR011989,IPR016024,IPR024395	sce:YBL034C		PF12348		NP_009519.1							
P38199	sce:YBL032W			AY692814,BK006936,X77291,Z35793					852248						IPR004087,IPR004088,IPR036612	sce:YBL032W		PF00013		NP_009521.1							
P38203	sce:YBL026W		CPX-112,CPX-24,CPX-25,CPX-32,CPX-44,CPX-45,CPX-46	BK006936,X77291,Z35787					852255						IPR001163,IPR010920,IPR016654,IPR047575	sce:YBL026W		PF01423	R-SCE-430039	NP_009527.1							
P38205	sce:YBL024W	2.1.1.202		BK006936,X77291,Z35785					852257						IPR001678,IPR018314,IPR023267,IPR023270,IPR029063,IPR049560	sce:YBL024W		PF01189,PF25376,PF25378		NP_009529.1							
P38207	sce:YBL019W			AY693183,BK006936,Z35780					852262						IPR004808,IPR005135,IPR010666,IPR020848,IPR036691	sce:YBL019W		PF03372,PF06839		NP_009534.1							
