Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
Q7M761	mmu:244199	3.4.21.120		AK033776,BC125284,BC125288,BN000123					244199						IPR000859,IPR001254,IPR001314,IPR009003,IPR018114,IPR033116,IPR035914,IPR043504	mmu:244199		PF00089,PF00431		NP_766496.2							
Q7M764	NA			AC110621,BN000117											IPR001394,IPR018200,IPR028889,IPR038765,IPR050164			PF00443	R-MMU-5689880,R-MMU-9648002								
Q7SIG6	mmu:211914			BC080847,BC096022					211914						IPR001164,IPR001452,IPR001849,IPR002110,IPR004148,IPR011993,IPR027267,IPR035677,IPR036028,IPR036770,IPR037278,IPR037844,IPR038508,IPR043593	mmu:211914		PF00169,PF01412,PF12796,PF14604,PF16746		NP_001004364.2,NP_001091637.1,NP_001128664.1							
Q7TMA4	mmu:107221			AB115769,AY288424,BC053698					107221						IPR000276,IPR017452	mmu:107221		PF00001	R-MMU-381771,R-MMU-416476	NP_861413.1							
Q7TMB3	mmu:53412			AK078506,BC052769,BC054739,U89924					53412						IPR005036,IPR017434,IPR030683,IPR038175,IPR050782	mmu:53412		PF03370	R-MMU-3322077	NP_058550.1							
Q7TMB8	mmu:20430			AF072697,AJ567911,AK028811,AK146613,AK152558,AK157773,AK220320,BC002174,BC047135,BC052713,BC054429					20430						IPR008081,IPR009828	mmu:20430		PF05994,PF07159	R-MMU-2029482,R-MMU-4420097,R-MMU-5663213,R-MMU-6798695,R-MMU-9013149,R-MMU-9013404,R-MMU-9013408,R-MMU-9013423	NP_001158133.1,NP_001158134.1,NP_035500.2,XP_006540792.1							
Q7TMC8	mmu:234730	2.7.1.52		AC132945,AJ297482,AJ534942,AK049153,AY223865,BC037698,CH466525					234730						IPR006204,IPR012887,IPR013750,IPR020568,IPR036554,IPR052203	mmu:234730		PF00288,PF07959,PF08544	R-MMU-6787639	NP_758487.2							
Q7TMD7	mmu:16769			AY191584,AY227349					16769						IPR000233,IPR002126,IPR009122,IPR015919,IPR020894,IPR027397,IPR050971	mmu:16769		PF00028,PF01049	R-MMU-6805567,R-MMU-6809371	NP_853543.1							
Q7TME0	mmu:229791			AF541279,AK046782,AK079635,AK129149,AY266266,AY266267,BC024711,BC137701,BC137702					229791						IPR000326,IPR036938,IPR043216	mmu:229791		PF01569	R-MMU-419408	NP_808332.3							
Q7TME2	mmu:54141			AF420307,AL591070,AY226907,BC052672					54141						IPR028728	mmu:54141				NP_059103.1							
Q7TMF2	mmu:67276			AK014041,AK014410,AK050230,AK165026,AK172005,BC046412					67276						IPR003034,IPR012337,IPR013520,IPR036361,IPR036397,IPR047201,IPR051274	mmu:67276		PF00929,PF02037	R-MMU-6791226	NP_080343.4							
Q7TMF5	mmu:68054			AK014346,AK014589,AY326419					68054						IPR000215,IPR023795,IPR023796,IPR036186,IPR042178,IPR042185	mmu:68054		PF00079		NP_080811.1							
Q7TMI3	mmu:109113			AB116653,AF274047,AK031036,AK041564,AK042321,AK051743,AK080925,BC060241					109113						IPR000626,IPR001841,IPR001965,IPR003105,IPR011011,IPR013083,IPR015947,IPR017907,IPR019787,IPR021991,IPR029071,IPR036987,IPR045134,IPR047407,IPR047466,IPR047467,IPR047468	mmu:109113		PF00240,PF00628,PF02182,PF12148	R-MMU-3899300	NP_659122.2							
Q7TMK6	mmu:170833			AK042048,AK145768,AK169073,BC002226,BC019486,BC026609,BC055881,BC080744					170833						IPR001715,IPR008636,IPR036872,IPR043936	mmu:170833		PF05622,PF19047		NP_001161463.1,NP_573518.2							
Q7TMK9	mmu:56403		CPX-1078,CPX-1089,CPX-1098	AB035725,AF093821,AF408434,AK034845,AK077588,AK078158,BC004001,BC041148,BC050079,BC055863,BC058807,BC080309,BC108363					56403						IPR000504,IPR006535,IPR012677,IPR034544,IPR034548,IPR035979,IPR041337	mmu:56403		PF00076,PF18360		NP_001271257.1,NP_001298042.1,NP_062640.2,NP_062770.1							
Q7TMM8	mmu:214424			AK033791,AK133475,BC055447					214424						IPR012317,IPR041400,IPR051838	mmu:214424		PF00644,PF18084	R-MMU-197264	NP_803411.3							
Q7TMM9	mmu:22151			AK134545,BC055441					22151						IPR000217,IPR002453,IPR003008,IPR008280,IPR013838,IPR017975,IPR018316,IPR023123,IPR036525,IPR037103	mmu:22151		PF00091,PF03953	R-MMU-190840,R-MMU-2132295,R-MMU-2467813,R-MMU-2500257,R-MMU-3371497,R-MMU-380320,R-MMU-437239,R-MMU-5610787,R-MMU-5617833,R-MMU-5620924,R-MMU-5626467,R-MMU-5663220,R-MMU-6807878,R-MMU-6811434,R-MMU-6811436,R-MMU-68877,R-MMU-8852276,R-MMU-8955332,R-MMU-9646399,R-MMU-9648025,R-MMU-9668328,R-MMU-983189,R-MMU-9833482	NP_033476.1							
Q7TMR0	mmu:72461	3.4.16.2		AK011816,AK051677,AK054462,AK166282,BC026424,BC055022					72461						IPR008758,IPR029058,IPR042269	mmu:72461		PF05577	R-MMU-140837,R-MMU-6798695	NP_082519.1							
Q7TMS5	mmu:26357	7.6.2.3		AF103875,AF140218,BC053730					26357						IPR003439,IPR003593,IPR013525,IPR027417,IPR043926,IPR050352	mmu:26357		PF00005,PF01061,PF19055	R-MMU-1660661,R-MMU-189451,R-MMU-189483,R-MMU-917937,R-MMU-9753281,R-MMU-9793528	NP_036050.1,XP_006506211.1,XP_006506212.1,XP_006506213.1,XP_006506214.1,XP_011239664.1							
Q7TMY4	mmu:66231			AK005176,AK007440,AK010958,AK013319,AK147003,BC042209,BC054419,BC116919,BC116945,BF179247					66231						IPR008501	mmu:66231		PF05615	R-MMU-159236,R-MMU-72187,R-MMU-73856	NP_001272709.1,NP_079711.1							
Q7TMY8	mmu:59026			AB025966,AB093227,AK083499,AL672180,AL954855,AY772010,AY929611,BC011391,BC017642,BC054372,BC070444,BX571795					59026						IPR000569,IPR004170,IPR009060,IPR010309,IPR010314,IPR015940,IPR016024,IPR025527,IPR035983,IPR037197,IPR041918,IPR050409	mmu:59026		PF00632,PF02825,PF06012,PF06025,PF14377,PF22562	R-MMU-6798695,R-MMU-983168	NP_067498.4							
Q7TN08	mmu:240025			AK041604,AY297430,BC058740					240025						IPR024843	mmu:240025		PF15268		NP_766414.3							
Q7TN12	mmu:67313			AK006603,AK018917,BC052416,BC053100					67313						IPR021774,IPR043447	mmu:67313		PF11819		NP_083148.3							
Q7TN16	mmu:15245			AF116865,AK031841,BC053012					15245						IPR000742,IPR011041,IPR011042,IPR012938,IPR013111,IPR018143	mmu:15245		PF03024,PF07974,PF07995	R-MMU-5632681	NP_064655.4							
Q7TN29	mmu:69780			AK152757,BC052413					69780						IPR001164,IPR037278,IPR038508,IPR051718	mmu:69780		PF01412		NP_598477.2							
Q7TN37	mmu:68667			AB112657,AB112658,AB112667,AJ575814,BC046472,BC046537,BC049993,BC058632,BC096475					68667						IPR005821,IPR041491,IPR050927	mmu:68667		PF00520,PF18139,PF25508	R-MMU-3295583	NP_780339.2							
Q7TN58	mmu:217356			AK136329,AK171772,AY236501,AY263160					217356						IPR012496,IPR038900	mmu:217356		PF07810		NP_001182018.1,NP_001182019.1,NP_862904.1,XP_006533186.1,XP_006533187.1,XP_030101769.1							
Q7TN60	mmu:217353			AK052814,AK077671,AL645856,AY236497,AY263158,BC004840,BC013502,BC058195					217353						IPR012496,IPR038900	mmu:217353		PF07810	R-MMU-6798695	NP_663414.3,NP_851838.1							
Q7TN75	mmu:170676			AB091827,AC084315,AF302691					170676						IPR001878,IPR005162,IPR021109,IPR032567,IPR036875	mmu:170676		PF03732		NP_001035701.1,NP_570947.2							
Q7TN79	NA			AC153549,AC153550,AY301068					432442						IPR009097,IPR019510,IPR019511,IPR052641			PF10469,PF10470		NP_001366167.1,NP_061217.3,XP_030101017.1							
Q7TN83	mmu:238266			AB102950,AK032606,AK137129,BC056932					238266						IPR000008,IPR035892,IPR043541	mmu:238266		PF00168		NP_001351211.1,NP_001409900.1,NP_001409901.1,NP_001409902.1,NP_766392.2,XP_006515903.1							
Q7TN89	mmu:353283			AB093573,AK141212					353283						IPR001806,IPR005225,IPR020849,IPR027417	mmu:353283		PF00071		NP_853526.1							
Q7TN98	mmu:67579			AK173229,AY313775,BC115430,BC115431,BC145863,BC145865					67579						IPR000504,IPR012677,IPR032296,IPR034819,IPR035979,IPR038446	mmu:67579		PF16366,PF16367		NP_001277605.1,NP_001277607.1,NP_080528.2							
Q7TN99	mmu:208922			AB093274,AK147243,AK161513,AY313774,BC128377					208922						IPR000504,IPR012677,IPR032296,IPR034819,IPR035979,IPR038446	mmu:208922		PF16366,PF16367		NP_001277755.1,NP_001277756.1,NP_001277757.1,NP_001277758.1,NP_938042.2,XP_006526892.1,XP_006526893.1,XP_006526894.1,XP_006526895.1,XP_006526896.1,XP_006526897.1,XP_006526902.1,XP_011245510.1,XP_030106699.1,XP_030106700.1							
Q7TNB8	mmu:216161			AJ512611,AK149806,AK155674,BC056369,BC064113					216161						IPR026741,IPR026937,IPR027417,IPR039187	mmu:216161		PF13871,PF13872,PF25373		NP_001346564.1,NP_001346565.1,NP_906271.1,XP_006513555.1,XP_006513556.1,XP_006513557.1,XP_006513558.1,XP_006513559.1							
Q7TNC4	mmu:192196			AF318301,BC002314,BC056354,BC056383,BC056970					192196						IPR004882	mmu:192196		PF03194		NP_001164319.1,NP_001164320.1,NP_619621.2							
Q7TNC6	mmu:269152			AB355846,AC117695,AC117756,AC117766,AC140776,AK076435,BC056349					269152						IPR001752,IPR027417,IPR027640,IPR036961	mmu:269152		PF00225,PF23081	R-MMU-2132295,R-MMU-6811434,R-MMU-983189	NP_001155137.1,XP_011237124.1							
Q7TNC8	mmu:237213			BC056342,BC068987					237213						IPR006028,IPR006029,IPR006201,IPR006202,IPR008127,IPR008129,IPR018000,IPR036719,IPR036734,IPR038050	mmu:237213		PF02931,PF02932	R-MMU-112314	NP_001344028.1,NP_906272.1,XP_006528897.1,XP_006528898.1							
Q7TNC9	mmu:212111			AC112670,AC118735,AK083449,AK171360,AK171880,BC056341					212111						IPR000300,IPR036691,IPR039737	mmu:212111		PF22669	R-MMU-1855183	NP_001120835.1,NP_898967.2							
Q7TNF8	mmu:207777			AK051895,AK122329,AL604022,BC055691					207777						IPR001452,IPR003961,IPR013783,IPR035753,IPR035755,IPR036028,IPR036116,IPR040325	mmu:207777		PF07653,PF14604	R-MMU-181429,R-MMU-181430,R-MMU-196108,R-MMU-210500,R-MMU-212676,R-MMU-264642	NP_766037.2,XP_006532773.1							
Q7TNH6	mmu:74025			AC138739,AK014393,AK048877,AK052281,AK173327,AY259499					74025						IPR011990,IPR019734,IPR027417,IPR056883,IPR056884,IPR056885,IPR056886	mmu:74025		PF13176,PF13424,PF24883,PF24884,PF24885,PF25022	R-MMU-5624138	NP_082997.3,NP_766048.1							
Q7TNI7	mmu:257630			AB116259,AF458064,AY380822					257630						IPR010345,IPR020440,IPR029034	mmu:257630		PF06083		NP_665855.2,XP_006495586.1							
Q7TNJ0	mmu:75766			AB109560,AB109561,AK014697,AY517483,AY517484,AY517485,BC139146					75766						IPR012858,IPR051856	mmu:75766		PF07782		NP_001276437.1,NP_001276441.1,NP_083698.1							
Q7TNK1	mmu:71137			AB086957,AB089184,AK016791,AK034131,AK132673,AY102010,AY342003,BC138719,BC138720					71137						IPR003150,IPR036388,IPR036390,IPR039779	mmu:71137		PF02257,PF25340		NP_001020089.1,NP_081965.2							
Q7TNL3	mmu:74178			AB102946,AK009154,AK050808,AK154780,AL731780,AY336057,BC046981					74178						IPR000719,IPR008271,IPR011009,IPR024104,IPR024236	mmu:74178		PF00069		NP_001139299.1,NP_083076.3,XP_006503504.1,XP_006503505.1,XP_017175903.1,XP_036020388.1							
Q7TNM2	mmu:360213			AY251388,BC065049,U16175					360213						IPR000315,IPR001841,IPR001870,IPR003961,IPR013083,IPR013320,IPR013783,IPR017903,IPR017907,IPR027370,IPR035731,IPR036116,IPR040859,IPR043136,IPR050617	mmu:360213		PF00643,PF13445,PF18568		NP_898858.1							
Q7TNR6	mmu:230868			BC055811					230868						IPR003599,IPR007110,IPR013106,IPR013783,IPR036179,IPR051427	mmu:230868		PF07686		NP_941012.1							
Q7TNS8	mmu:103551			AK087411,AL596123,BC006054,BC055770					103551						IPR027971,IPR052119	mmu:103551		PF15223		NP_780541.2							
Q7TNT2	mmu:330450	1.2.1.84		AK038584,AK043388,AK043589,AK161201,BC055759,CU207318					330450						IPR013120,IPR026055,IPR033640,IPR036291	mmu:330450		PF03015,PF07993	R-MMU-9640463	NP_001334445.1,NP_848912.1,XP_006507133.1,XP_036022150.1							
Q7TNV0	mmu:110052		CPX-1133	AK033451,BC048844,BC055451					110052						IPR003034,IPR014876,IPR044198	mmu:110052		PF02037,PF08766	R-MMU-5250924,R-MMU-8864260	NP_080176.2,XP_036013726.1							
Q7TNV1	mmu:68952			AK005271,AK131642,BC055444,BC093505					68952						IPR006634,IPR050846	mmu:68952		PF03798		NP_001139819.1,NP_081160.1,NP_084254.1,XP_006508227.1,XP_006508229.1,XP_036009300.1							
Q7TPD1	mmu:225055			AC087233,AC154673,BC049946,BC055343,BC117884,BC117885,BC128479					225055						IPR001810,IPR003126,IPR006626,IPR006633,IPR007742,IPR011050,IPR012334,IPR022441,IPR036047,IPR039448,IPR047504,IPR047505,IPR051550	mmu:225055		PF02207,PF05048,PF12937,PF13229	R-MMU-8951664,R-MMU-983168	NP_001074503.1,NP_001335177.1,NP_001366233.1,NP_001366234.1,NP_001401369.1,XP_006524267.1							
Q7TPD3	NA			AK129396,BC055333					268902						IPR003598,IPR003599,IPR003961,IPR007110,IPR013098,IPR013106,IPR013783,IPR036116,IPR036179,IPR051170			PF00041,PF07679,PF13927		NP_001401968.1							
Q7TPG5	mmu:320701			AK081531,AK149355,AY325123,BC089490					320701						IPR020350,IPR051743	mmu:320701		PF12020		NP_796207.2,XP_017177137.1,XP_036022129.1,XP_036022130.1							
Q7TPH6	mmu:105689	2.3.2.33		AC114410,AC114585,AY325887,BC059257,CT025554					105689						IPR000408,IPR001841,IPR004939,IPR008979,IPR009091,IPR012983,IPR013083,IPR013783,IPR014756,IPR017868,IPR038648	mmu:105689		PF00415,PF03256,PF08005,PF13540		NP_997098.2							
Q7TPM3	mmu:56631			AF220135,AL662809,BC055112					56631						IPR000315,IPR001841,IPR001870,IPR003877,IPR003879,IPR006574,IPR013083,IPR013320,IPR017907,IPR027370,IPR035687,IPR043136,IPR050143	mmu:56631		PF00622,PF00643,PF13445		NP_112449.1,XP_006533874.1,XP_006533875.1,XP_011247459.1							
Q7TPM5	mmu:69987			AK006393,AK155408,AK161340,BC055108,CH466542					69987						IPR027818	mmu:69987		PF15120		NP_081559.1							
Q7TPQ3	mmu:268281			AK053448,AK082160,AY162264,AY162265,AY162266,BC006883,BC055003					268281						IPR000330,IPR001650,IPR001841,IPR001965,IPR005818,IPR011011,IPR013083,IPR014001,IPR019786,IPR027417,IPR036388,IPR036390,IPR038718,IPR048686,IPR048695,IPR049730,IPR052583	mmu:268281		PF00176,PF00271,PF00538,PF21324,PF21325	R-MMU-8866654	NP_001071175.1,NP_001271283.1,NP_766525.3,XP_006512803.1							
Q7TPQ9	mmu:105171			AK122499,BC031125,BC054844,BC098474					105171						IPR011021,IPR011022,IPR014752,IPR014756,IPR050357	mmu:105171		PF00339,PF02752		NP_001036056.1							
Q7TPR4	mmu:109711			BC054830					109711						IPR001589,IPR001715,IPR002017,IPR002048,IPR011992,IPR014837,IPR018159,IPR018247,IPR036872	mmu:109711		PF00307,PF00435,PF08726,PF13405	R-MMU-114608,R-MMU-446388,R-MMU-9013405,R-MMU-9013418,R-MMU-9035034	NP_598917.1							
Q7TPS0	mmu:67071			AK012150,AK014822,AK049349,BC054113					67071						IPR000719,IPR000961,IPR008271,IPR011009,IPR016239,IPR017441,IPR017892,IPR041906	mmu:67071		PF00069,PF00433	R-MMU-442742,R-MMU-444257	NP_080225.2							
Q7TPS5	mmu:74741			AK017577,AK029825,AK163233,AK172966,BC027763,BC049905,BC053913					74741						IPR000008,IPR035892,IPR037785,IPR038983,IPR056430,IPR056431	mmu:74741		PF00168,PF23025,PF23028		NP_001103158.1,NP_001273507.1,NP_083357.2,NP_084173.1							
Q7TPV4	mmu:18432		CPX-1133	AF345640,AL662812,BC004078,BC048858,BC052889,U63648					18432						IPR007015,IPR016024	mmu:18432		PF04931	R-MMU-5250924	NP_058056.2							
Q7TQ32	mmu:69585			AJ557515,AK009636,AK014082,BC022603					69585						IPR009496,IPR010536,IPR040287	mmu:69585		PF06534,PF06535		NP_001416082.1,NP_081402.3,XP_006502100.1,XP_036019189.1							
Q7TQ33	mmu:68799			AJ557514,AK035713,AK080819,BC096024,BC138890					68799						IPR009496,IPR010536,IPR040287	mmu:68799		PF06534,PF06535		NP_001359188.1,NP_848730.2,XP_006524928.1							
Q7TQ40	mmu:65100			AB042155,AB114214					65100						IPR013087,IPR036236,IPR041643,IPR043359,IPR056436	mmu:65100		PF00096,PF18366,PF23561		NP_075363.1							
Q7TQ95	mmu:69605			AK136506,AK173241,AL928644,AY312281,BC057961,BC060153					69605						IPR019273,IPR040115	mmu:69605		PF10058		NP_001103679.1,NP_081409.1,XP_006500208.1,XP_006500209.1,XP_030107916.1							
Q7TQA1	mmu:209268			AK030452,AK129126,AY227771,AY227772,AY227773,AY227774					209268						IPR003598,IPR003599,IPR007110,IPR013783,IPR036179,IPR050412	mmu:209268		PF13895,PF13927		NP_808259.2,NP_808583.1,NP_899178.2,NP_899179.1,XP_006541550.1							
Q7TQC5	mmu:66408	3.6.1.71		AK005286,AK010516,AK077351,AK088928,AY040780,AY040782,AY208844,BC021872					66408						IPR008984,IPR011146,IPR013087,IPR019808,IPR032566,IPR036265,IPR041388,IPR047289	mmu:66408		PF11969,PF16278,PF17913		NP_001020615.1,NP_001020616.1,NP_079821.3,XP_006538229.1,XP_006538230.1,XP_006538231.1,XP_006538232.1,XP_006538233.1,XP_006538234.1,XP_030109558.1,XP_030109559.1,XP_036020202.1,XP_036020204.1							
Q7TQD2	mmu:72948			BC054803					72948						IPR008907,IPR011992	mmu:72948		PF05517		NP_878259.1,XP_006517472.1							
Q7TQE6	mmu:66146			AY364165,AY846873,AY846874,BC054769					66146						IPR019130	mmu:66146		PF09726	R-MMU-8980692,R-MMU-9013106	NP_079658.2							
Q7TQF7	mmu:218038			BC024817,BC054718					218038						IPR001452,IPR003005,IPR003017,IPR004148,IPR027267,IPR035470,IPR036028	mmu:218038		PF03114	R-MMU-8856828	NP_001276475.1,NP_778172.1							
Q7TQH7	mmu:65107			AB042200,AK144035,BC011058,BC052378,BC054447					65107						IPR000859,IPR002172,IPR023415,IPR035914,IPR036055,IPR050685	mmu:65107		PF00057,PF00431	R-MMU-975634	NP_075369.2							
Q7TQI3	mmu:107260			AK027996,AK140070,AK145273,AK145970,BC022575,BC054410					107260						IPR003323,IPR016615,IPR019400,IPR038765,IPR042467,IPR042468	mmu:107260		PF10275	R-MMU-5689880,R-MMU-5689896	NP_598911.1							
Q7TQI8	mmu:52808			AK018700,AL731727,AY273809,BC054393,BK000279					52808						IPR002164,IPR037231	mmu:52808		PF00956		NP_084112.1							
Q7TQJ8	mmu:101543			BC042762,BC054125,BX539331					101543						IPR001781,IPR047172,IPR047245,IPR047247,IPR047248	mmu:101543		PF00412	R-MMU-1234176	NP_997095.1							
Q7TQK0	mmu:72949		CPX-323,CPX-324	AC121883,AK154439,BC054122,JX965957,JX965958					72949						IPR006671,IPR013763,IPR036915,IPR043198,IPR047321,IPR047322	mmu:72949		PF00134,PF21797	R-MMU-112382,R-MMU-2173796,R-MMU-674695,R-MMU-6796648,R-MMU-6807505,R-MMU-75955	NP_082675.1							
Q7TQK4	mmu:66362		CPX-594,CPX-595,CPX-596,CPX-598,CPX-601	AK006281,AK009165,BC023669,BC054085					66362						IPR004088,IPR012340,IPR026699,IPR036612,IPR037319,IPR048541,IPR049469	mmu:66362		PF15985,PF21261,PF21262	R-MMU-429958,R-MMU-450385,R-MMU-450513,R-MMU-450604,R-MMU-6791226	NP_079789.1							
Q7TQN3	mmu:278507			AL645846,AY308804					278507						IPR001134,IPR002223,IPR002350,IPR003598,IPR003599,IPR007110,IPR008197,IPR008993,IPR013098,IPR013783,IPR018933,IPR020901,IPR033638,IPR036058,IPR036179,IPR036645,IPR036880	mmu:278507		PF00014,PF00095,PF01759,PF07679		NP_861540.2,XP_006533561.1,XP_006533562.1,XP_006533563.1,XP_006533564.1,XP_006533565.1,XP_011247365.1							
Q7TQQ0	mmu:57271			AB030894,AC126025,AY073295,AY318728,BC119195,BC119199,CH466659					57271						IPR000276,IPR000725,IPR017452,IPR050427	mmu:57271		PF13853		NP_065260.2							
Q7TS55	mmu:240873			AC163268,AJ577579,AJ577580,AY234223,AY267900,AY320040,AY359852,BC137814,BC137815					240873						IPR006052,IPR008983,IPR042380	mmu:240873		PF00229	R-MMU-5669034	NP_899247.3							
Q7TS63	mmu:380993			BC053930,EU221277					380993						IPR013087,IPR036236	mmu:380993		PF00096,PF13909		NP_001139360.1,NP_941046.1							
Q7TS73	mmu:73121			AK014112,BC053444					73121						IPR028215	mmu:73121		PF15068		NP_082719.1							
Q7TS75	mmu:72345			AK012651,AK049774,AL671765,BC053442					72345						IPR019003	mmu:72345		PF09422	R-MMU-195253,R-MMU-196299,R-MMU-4641262	NP_780388.2							
Q7TS99	mmu:234219			AB098077,AB120968,BC103599,BC103600,BC103601,DQ294234					234219						IPR003650,IPR011598,IPR036638,IPR050370	mmu:234219		PF00010,PF07527		NP_776150.2							
Q7TSA3	mmu:208154			AK041334,AY293285					208154						IPR003599,IPR007110,IPR013783,IPR036179,IPR039257	mmu:208154			R-MMU-9927353	NP_001032808.2,NP_808252.1							
Q7TSC3	mmu:330721			AK032672,AK054168,BC053516					330721						IPR000719,IPR008271,IPR011009,IPR017441,IPR051131	mmu:330721		PF00069		NP_001334247.1,NP_808566.2							
Q7TSD4	mmu:65971			AF257502,AF257503,AF521591,AF521592,AK038284,AY243457,AY243458,AY243459,EU622858					65971						IPR037394	mmu:65971		PF15256		NP_001017407.1,NP_001017409.1,NP_001017419.1,NP_001017433.1,NP_001017441.2,NP_075551.3							
Q7TSE6	mmu:232533			AK052288,AY223819,AY292400,BC062170,CH466572,CU207394					232533						IPR000719,IPR000961,IPR008271,IPR011009,IPR017441,IPR017892,IPR050839	mmu:232533		PF00069,PF00433		NP_001333595.1,NP_766322.1,XP_006507090.2							
Q7TSF0	mmu:211924			AY192159,AY314983					211924						IPR000233,IPR002126,IPR009122,IPR015919,IPR020894,IPR027397,IPR050971	mmu:211924		PF00028,PF01049		NP_859008.1							
Q7TSF1	mmu:225256			AY192158,AY315940					225256						IPR000233,IPR002126,IPR009122,IPR015919,IPR020894,IPR027397,IPR050971	mmu:225256		PF00028,PF01049		NP_859010.1							
Q7TSG1	mmu:225523			AK038916,AK044808,AK044952,AK047594,AK079319,BC046493,BC048590,BC053439					225523						IPR000008,IPR022136,IPR035892,IPR039893	mmu:225523		PF00168,PF12416		NP_848801.2							
Q7TSG2	mmu:67655			AK016213,BC052934,BC053435					67655						IPR001357,IPR004274,IPR011053,IPR011947,IPR015388,IPR023214,IPR036412,IPR036420,IPR039189	mmu:67655		PF00533,PF03031,PF09309	R-MMU-112382,R-MMU-113418,R-MMU-674695,R-MMU-6796648,R-MMU-75955	NP_080571.2							
Q7TSG3	mmu:67141			BC053434					67141						IPR001810,IPR036047,IPR044064,IPR047147	mmu:67141		PF00646,PF22191	R-MMU-174113,R-MMU-176408,R-MMU-176417,R-MMU-68881	NP_080271.2							
Q7TSH3	mmu:329003			AK129092,BC053104					329003						IPR013087,IPR036236,IPR051967	mmu:329003		PF00096		NP_001170935.1,NP_898854.1,XP_006526561.1,XP_006526562.1,XP_006526563.1,XP_006526564.1,XP_006526565.1,XP_006526566.1,XP_011245387.1							
Q7TSH4	mmu:101565			AK172946,BC053103					101565						IPR033207	mmu:101565		PF16025	R-MMU-2565942,R-MMU-380259,R-MMU-380270,R-MMU-380284,R-MMU-380320,R-MMU-5620912,R-MMU-5689880,R-MMU-8854518,R-MMU-9013424	NP_892040.1							
Q7TSH8	mmu:71947			AK047622,AK122217,AL645852,BC007157,BC030865,BC053088					71947						IPR023298,IPR039720	mmu:71947				NP_082290.2,XP_006534334.1,XP_030102196.1,XP_030102197.1,XP_036012890.1,XP_036012891.1							
Q7TSI1	mmu:353047			AK154703,AL772325,AL929552,BC038943,BC053079					353047						IPR001849,IPR002219,IPR004012,IPR011993,IPR025258,IPR037213,IPR042827,IPR047326,IPR051366	mmu:353047		PF02759,PF13901		NP_898855.1							
Q7TSI8	mmu:14184			BC053056					14184						IPR000719,IPR001245,IPR003598,IPR003599,IPR007110,IPR008266,IPR011009,IPR013098,IPR013151,IPR013783,IPR016248,IPR017441,IPR020635,IPR036179,IPR050122	mmu:14184		PF00047,PF07679,PF07714,PF13927,PF21165		NP_001156687.1,NP_032036.2							
